date,stock_id,pre_close,ref_price,value,kind,open_base
2021-08-12,1101,51.10,47.73,3.368119,息,47.75
2021-08-12,1101B,53.80,52.05,1.750000,息,52.10
2021-08-12,1451,21.40,20.80,0.600000,息,20.80
2021-08-12,1537,151.50,141.50,10.000000,息,141.50
2021-08-12,1583,67.40,64.40,3.000000,息,64.40
2021-08-12,1713,23.35,22.69,0.660000,息,22.70
2021-08-12,1809,13.30,13.10,0.200000,息,13.10
2021-08-12,2049,344.00,342.00,2.000000,息,342.00
2021-08-12,2419,19.60,18.60,1.000000,息,18.60
2021-08-12,2886,33.05,31.47,1.580000,息,31.45
2021-08-12,2890,14.20,13.50,0.700000,息,13.50
2021-08-12,3305,49.40,48.03,1.364731,息,48.05
2021-08-12,4572,107.50,102.50,5.000000,息,102.50
2021-08-12,4916,23.60,23.10,0.500000,息,23.10
2021-08-12,5203,77.30,75.03,2.262128,息,75.00
2021-08-12,5469,46.75,44.55,2.200000,息,44.55
2021-08-12,6136,17.95,16.85,1.100000,息,16.85
2021-08-12,6582,246.00,236.00,10.000000,息,236.00
2021-08-12,6670,208.50,201.90,6.600000,息,202.00
2021-08-12,8110,20.80,20.60,0.200000,息,20.60
2021-08-12,8114,76.40,74.90,1.500000,息,74.90
