date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2025-06-11,1219,15.20,14.70,0.500000,息,14.70,16.15,13.25
2025-06-11,1232,163.50,156.50,7.000000,息,156.50,172.00,141.00
2025-06-11,1473,29.85,27.85,2.000000,息,27.85,30.60,25.10
2025-06-11,1733,30.95,29.75,1.200000,息,29.75,32.70,26.80
2025-06-11,2020,28.05,25.85,2.200000,息,25.85,28.40,23.30
2025-06-11,2597,183.50,175.80,7.700000,息,176.00,193.00,158.50
2025-06-11,3015,62.10,59.10,3.000000,息,59.10,65.00,53.20
2025-06-11,8463,25.50,24.40,1.100000,息,24.40,26.80,22.00
2025-06-11,910322,24.55,23.17,1.373653,息,23.15,25.45,20.90
2025-06-11,9924,49.45,46.35,3.100000,息,46.35,50.90,41.75
