date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2016-08-11,2401,12.60,11.71,0.890000,息,11.70,12.85,10.55,11.71
2016-08-11,2488,55.40,53.20,2.200000,息,53.20,58.50,47.90,53.20
2016-08-11,2605,19.30,18.30,1.000000,息,18.30,20.10,16.50,18.30
2016-08-11,2607,13.30,12.95,0.350000,息,12.95,14.20,11.70,12.95
2016-08-11,2890,10.70,9.77,0.920953,權息,9.77,10.70,8.80,9.77
2016-08-11,3042,44.20,41.70,2.500000,息,41.70,45.85,37.55,41.70
2016-08-11,3356,60.50,55.94,4.559406,權息,55.90,61.50,50.40,55.94
2016-08-11,5285,30.40,28.60,1.800000,息,28.60,31.45,25.75,28.60
2016-08-11,5288,107.50,102.49,5.007007,息,102.50,112.50,92.30,102.49
2016-08-11,6005,8.82,8.33,0.490000,息,8.33,9.16,7.50,8.33
2016-08-11,6285,89.00,82.81,6.184466,權息,82.80,91.00,74.60,82.81
