date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2023-08-31,1203,41.65,40.55,1.100000,息,40.55,44.60,36.50
2023-08-31,1315,72.90,70.40,2.500000,息,70.40,77.40,63.40
2023-08-31,1409,16.55,15.55,1.000000,息,15.55,17.10,14.00
2023-08-31,1531,14.15,13.35,0.800000,息,13.35,14.65,12.05
2023-08-31,2439,90.10,85.62,4.473261,息,85.60,94.10,77.10
2023-08-31,2536,25.75,25.25,0.500000,息,25.25,27.75,22.75
2023-08-31,2834,13.90,13.47,0.423438,權息,13.45,14.80,12.15
2023-08-31,3023,318.00,309.53,8.461325,息,309.50,340.00,279.00
2023-08-31,5283,114.50,110.50,4.000000,息,110.50,121.50,99.50
2023-08-31,6753,102.50,101.50,1.000000,息,101.50,111.50,91.40
2023-08-31,8466,41.10,39.60,1.500000,息,39.60,43.55,35.65
2023-08-31,9958,157.50,157.00,0.494246,息,157.00,172.50,141.50
