date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2025-08-18,00690,38.83,38.08,0.750000,息,38.08,41.88,34.28
2025-08-18,00701,29.78,27.98,1.800000,息,27.98,30.77,25.19
2025-08-18,00730,24.23,24.12,0.110000,息,24.12,26.53,21.71
2025-08-18,00878,21.16,20.76,0.400000,息,20.76,22.83,18.69
2025-08-18,00881,27.59,27.04,0.550000,息,27.04,29.74,24.34
2025-08-18,00891,17.85,17.44,0.410000,息,17.44,19.18,15.70
2025-08-18,00894,22.80,22.40,0.400000,息,22.40,24.64,20.16
2025-08-18,00900,13.31,13.21,0.100000,息,13.21,14.53,11.89
2025-08-18,00913,20.80,19.90,0.900000,息,19.90,21.89,17.91
2025-08-18,00923,22.65,21.72,0.923000,息,21.72,23.89,19.55
2025-08-18,00932,14.48,14.30,0.180000,息,14.30,15.73,12.87
2025-08-18,00934,19.58,19.50,0.077000,息,19.50,21.45,17.55
2025-08-18,00938,15.28,15.18,0.100000,息,15.18,16.69,13.67
2025-08-18,00943,14.13,14.07,0.060000,息,14.07,15.47,12.67
2025-08-18,00944,14.32,14.26,0.054000,息,14.26,15.68,12.84
2025-08-18,00945B,13.88,13.79,0.081000,息,13.79,9999.95,0.01
2025-08-18,00952,10.48,10.46,0.020000,息,10.46,11.50,9.42
2025-08-18,00961,9.28,9.20,0.077000,息,9.20,10.12,8.28
2025-08-18,00963,10.55,10.49,0.059000,息,10.49,9999.95,0.01
2025-08-18,00964,10.80,10.75,0.050000,息,10.75,9999.95,0.01
2025-08-18,00982A,12.79,12.55,0.236000,息,12.55,13.80,11.30
2025-08-18,1618,47.90,46.40,1.500000,息,46.40,51.00,41.80
2025-08-18,6282,29.50,28.99,0.500093,息,29.00,31.85,26.10
2025-08-18,6799,92.30,90.31,1.987902,息,90.30,99.30,81.30
