date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2015-07-13,1904,11.90,11.55,0.350000,息,11.55,12.70,10.40
2015-07-13,2015,39.20,36.70,2.500000,息,36.70,40.35,33.05
2015-07-13,2114,85.30,80.30,5.000000,息,80.30,88.30,72.30
2015-07-13,2338,8.90,8.40,0.500000,息,8.40,9.24,7.56
2015-07-13,2417,11.80,11.69,0.100101,息,11.70,12.85,10.55
2015-07-13,2419,13.05,12.53,0.514187,息,12.55,13.75,11.30
2015-07-13,2493,25.50,22.70,2.800000,息,22.70,24.95,20.45
2015-07-13,2887,12.60,12.50,0.100000,息,12.50,13.75,11.25
2015-07-13,2908,20.90,19.76,1.132407,息,19.75,21.70,17.80
2015-07-13,3031,11.65,11.15,0.500000,息,11.15,12.25,10.05
2015-07-13,3514,20.95,20.58,0.369052,權,20.95,23.00,18.55
2015-07-13,3705,51.60,49.60,2.000000,息,49.60,54.50,44.65
2015-07-13,6214,62.00,57.02,4.976975,息,57.00,62.70,51.40
2015-07-13,8411,34.70,33.86,0.838900,息,33.85,37.20,30.50
2015-07-13,9945,44.80,40.51,4.284455,權息,40.80,44.85,36.50
