date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2025-07-11,1734,32.55,31.55,1.000000,息,31.55,34.70,28.40,31.55
2025-07-11,1907,23.50,22.70,0.800000,息,22.70,24.95,20.45,22.70
2025-07-11,2008,24.35,23.85,0.500000,息,23.85,26.20,21.50,23.85
2025-07-11,2027,33.40,32.22,1.175457,權息,32.30,35.50,29.00,32.30
2025-07-11,2605,22.25,20.95,1.300000,息,20.95,23.00,18.90,20.95
2025-07-11,2731,160.00,152.50,7.500000,息,152.50,167.50,137.50,152.50
2025-07-11,2838A,55.60,52.96,2.630625,息,53.00,58.20,47.70,52.96
2025-07-11,3055,65.60,64.60,1.000000,息,64.60,71.00,58.20,64.60
2025-07-11,5244,47.70,46.20,1.499904,息,46.20,50.80,41.60,46.20
2025-07-11,6944,486.00,472.00,14.000000,息,472.00,519.00,425.00,472.00
2025-07-11,8499,227.00,218.93,8.062187,息,219.00,240.50,197.50,218.93
