date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2025-08-26,00907,15.39,15.26,0.130000,息,15.26,16.78,13.74
2025-08-26,1409,15.80,15.20,0.600000,息,15.20,16.70,13.70
2025-08-26,1529,26.40,26.20,0.200000,息,26.20,28.80,23.60
2025-08-26,2012,18.85,17.85,1.000000,息,17.85,19.60,16.10
2025-08-26,2420,58.80,55.30,3.500000,息,55.30,60.80,49.80
2025-08-26,2901,26.05,25.67,0.371054,息,25.65,28.20,23.15
2025-08-26,3622,58.60,55.60,3.000000,息,55.60,61.10,50.10
2025-08-26,6183,100.50,97.30,3.200000,息,97.30,107.00,87.60
2025-08-26,9921,105.50,103.30,2.199995,息,103.50,113.50,93.00
2025-08-26,9927,65.70,59.70,6.000000,息,59.70,65.60,53.80
