date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2026-05-19,00690,72.00,70.60,1.400000,息,70.60,77.65,63.55
2026-05-19,00730,26.19,26.08,0.110000,息,26.08,28.68,23.48
2026-05-19,00878,27.80,27.14,0.660000,息,27.14,29.85,24.43
2026-05-19,00891,33.90,32.65,1.250000,息,32.65,35.91,29.39
2026-05-19,00894,46.01,45.41,0.600000,息,45.41,49.95,40.87
2026-05-19,00900,16.69,16.61,0.075000,息,16.61,18.27,14.95
2026-05-19,00932,16.30,16.08,0.220000,息,16.08,17.68,14.48
2026-05-19,00934,25.10,24.85,0.250000,息,24.85,27.33,22.37
2026-05-19,00938,20.83,20.61,0.220000,息,20.61,22.67,18.55
2026-05-19,00943,19.75,19.66,0.090000,息,19.66,21.62,17.70
2026-05-19,00944,18.44,18.38,0.054000,息,18.38,20.21,16.55
2026-05-19,00945B,14.44,14.35,0.087000,息,14.35,9999.95,0.01
2026-05-19,00952,17.16,17.06,0.100000,息,17.06,18.76,15.36
2026-05-19,00961,11.12,11.01,0.108000,息,11.01,12.11,9.91
2026-05-19,00963,12.61,12.52,0.086000,息,12.52,9999.95,0.01
2026-05-19,00964,14.10,14.00,0.100000,息,14.00,9999.95,0.01
2026-05-19,009808,28.20,27.63,0.570000,息,27.63,30.39,24.87
2026-05-19,00980A,22.82,22.34,0.480000,息,22.34,24.57,20.11
2026-05-19,00981T,11.78,11.71,0.065000,息,11.71,9999.95,0.01
2026-05-19,00982A,22.52,21.88,0.640000,息,21.88,24.06,19.70
2026-05-19,00982D,9.88,9.82,0.052000,息,9.82,9999.95,0.01
2026-05-19,00983D,10.08,10.02,0.060000,息,10.02,9999.95,0.01
