date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2025-08-07,00940,9.21,9.17,0.040000,息,9.17,10.08,8.26
2025-08-07,1713,55.10,47.60,7.500000,息,47.60,52.30,42.85
2025-08-07,2033,16.00,15.80,0.200000,息,15.80,17.35,14.25
2025-08-07,2886,43.00,41.40,1.600000,息,41.40,45.50,37.30
2025-08-07,2892,30.75,29.07,1.676829,權息,29.05,31.95,26.20
2025-08-07,3056,33.25,23.14,10.101852,權息,23.15,25.45,20.85
2025-08-07,4569,158.00,152.28,5.711277,息,152.50,167.50,137.50
2025-08-07,5258,73.20,70.68,2.517932,息,70.70,77.70,63.70
2025-08-07,5288,140.00,131.48,8.511761,息,131.50,144.50,118.50
2025-08-07,5525,31.50,30.70,0.800000,息,30.70,33.75,27.65
2025-08-07,6869,140.00,134.99,5.005433,息,135.00,148.00,121.50
2025-08-07,8466,28.45,27.25,1.200000,息,27.25,29.95,24.55
2025-08-07,9914,117.00,113.00,4.000000,息,113.00,124.00,102.00
