date,stock_id,pre_close,ref_price,value,kind,open_base
2025-07-30,2233,179.00,172.00,7.000000,息,172.00
2025-07-30,2345,852.00,841.00,11.000000,息,841.00
2025-07-30,2363,55.60,55.10,0.500000,息,55.10
2025-07-30,2376,282.50,272.50,10.000000,息,272.50
2025-07-30,2497,41.00,39.00,2.000000,息,39.00
2025-07-30,2528,28.80,27.42,1.371429,權,27.40
2025-07-30,3312,47.10,45.70,1.400000,息,45.70
2025-07-30,3454,106.50,104.20,2.300000,息,104.00
2025-07-30,4439,92.00,90.00,2.000000,息,90.00
2025-07-30,4560,35.20,34.00,1.200000,息,34.00
2025-07-30,5607,45.20,43.23,1.964706,權息,43.25
2025-07-30,5871,126.50,118.03,8.460784,權息,118.00
2025-07-30,5871A,102.00,98.20,3.800000,息,98.20
2025-07-30,6416,87.30,84.40,2.900000,息,84.40
2025-07-30,6591,67.10,64.75,2.348543,息,64.80
2025-07-30,6689,81.10,79.10,2.000000,息,79.10
2025-07-30,9908,31.25,30.05,1.200000,息,30.05
