date,stock_id,pre_close,ref_price,value,kind,open_base
2024-07-16,0050,196.70,195.70,1.000000,息,195.70
2024-07-16,0056,42.37,41.30,1.070000,息,41.30
2024-07-16,006203,92.95,92.05,0.900000,息,92.05
2024-07-16,006208,115.40,114.61,0.783000,息,114.60
2024-07-16,00692,46.28,45.86,0.415000,息,45.86
2024-07-16,00702,24.01,23.35,0.660000,息,23.35
2024-07-16,00717,16.22,16.04,0.173000,息,16.04
2024-07-16,00735,42.47,39.74,2.730000,息,39.74
2024-07-16,00736,23.65,23.52,0.130000,息,23.52
2024-07-16,00882,11.87,11.47,0.400000,息,11.47
2024-07-16,00892,18.34,18.19,0.145000,息,18.19
2024-07-16,00905,15.55,15.18,0.370000,息,15.18
2024-07-16,00908,13.11,12.86,0.245000,息,12.86
2024-07-16,00912,20.50,20.25,0.250000,息,20.25
2024-07-16,00934,20.82,20.49,0.330000,息,20.49
2024-07-16,00944,15.52,15.46,0.058000,息,15.46
2024-07-16,00945B,15.40,15.29,0.102000,息,15.29
2024-07-16,1104,35.75,33.28,2.465686,權息,33.30
2024-07-16,1110,22.45,22.25,0.200000,息,22.25
2024-07-16,1446,53.30,52.60,0.700000,息,52.60
2024-07-16,2029,27.90,26.65,1.250000,息,26.65
2024-07-16,2115,33.80,31.23,2.561905,權息,31.25
2024-07-16,2211,140.50,134.00,6.500000,息,134.00
2024-07-16,2449,128.50,125.30,3.200000,息,125.50
2024-07-16,2501,31.40,30.40,1.000000,息,30.40
2024-07-16,2536,34.60,34.10,0.500000,息,34.10
2024-07-16,2633,30.65,29.63,1.020000,息,29.65
2024-07-16,2722,55.00,53.41,1.585366,權息,53.40
2024-07-16,2903,32.85,31.25,1.600000,息,31.25
2024-07-16,2906,22.05,21.45,0.599984,息,21.45
2024-07-16,3138,134.50,131.90,2.600000,息,132.00
2024-07-16,4526,32.10,31.90,0.200000,息,31.90
2024-07-16,5471,52.70,51.50,1.200000,息,51.50
2024-07-16,6005,24.85,23.52,1.330000,息,23.50
2024-07-16,6405,26.70,26.60,0.100000,息,26.60
2024-07-16,6592,120.50,106.81,13.681819,權息,107.00
2024-07-16,6592A,99.00,94.80,4.200000,息,94.80
2024-07-16,6592B,96.00,94.45,1.541095,息,94.50
2024-07-16,6645,37.00,35.23,1.761905,權,35.25
2024-07-16,6670,292.00,279.69,12.309845,息,279.50
2024-07-16,6937,316.00,314.00,2.000000,息,314.00
2024-07-16,8046,187.50,182.00,5.500000,息,182.00
2024-07-16,9930,67.80,64.80,3.000000,息,64.80
2024-07-16,9945,46.40,44.90,1.500000,息,44.90
