date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2019-08-29,1103,16.40,15.40,1.000000,息,15.40,16.90,13.90,15.40
2019-08-29,1229,36.10,32.85,3.242857,權息,32.85,36.10,29.60,32.85
2019-08-29,1231,46.00,42.09,3.904762,權息,42.10,46.25,37.90,42.09
2019-08-29,1436,41.50,32.91,8.583334,權息,32.90,36.20,29.65,32.91
2019-08-29,1441,13.90,10.46,3.438517,權息,10.45,11.50,9.42,10.46
2019-08-29,1446,30.55,30.25,0.300000,息,30.25,33.25,27.25,30.25
2019-08-29,1526,29.95,28.95,1.000000,息,28.95,31.80,26.10,28.95
2019-08-29,2328,24.15,23.05,1.100000,息,23.05,25.35,20.75,23.05
2019-08-29,2383,135.50,131.70,3.800000,息,131.50,144.50,119.00,131.70
2019-08-29,2402,16.05,15.55,0.500000,息,15.55,17.10,14.00,15.55
2019-08-29,2505,12.50,12.00,0.500000,息,12.00,13.20,10.80,12.00
2019-08-29,2509,29.40,24.40,4.993221,權息,24.40,26.80,22.00,24.40
2019-08-29,2527,23.20,22.00,1.200000,息,22.00,24.20,19.80,22.00
2019-08-29,2611,7.99,7.57,0.414659,息,7.57,8.32,6.82,7.57
2019-08-29,2845,12.30,11.54,0.755919,權息,11.55,12.65,10.40,11.54
2019-08-29,2923,24.50,23.78,0.720000,息,23.80,26.15,21.45,23.78
2019-08-29,3033,19.75,17.67,2.077343,權息,17.65,19.40,15.95,17.67
2019-08-29,3036,40.05,37.69,2.351148,息,37.70,41.45,33.95,37.69
2019-08-29,5264,51.60,50.60,1.000000,息,50.60,55.60,45.55,50.60
2019-08-29,9188,3.81,3.73,0.076114,息,3.73,4.10,3.36,3.73
