date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2025-06-20,00713,51.65,50.55,1.100000,息,50.55,55.60,45.50,50.55
2025-06-20,1319,109.00,103.70,5.300000,息,103.50,114.00,93.40,103.70
2025-06-20,2069,15.75,14.85,0.900000,息,14.85,16.30,13.40,14.85
2025-06-20,2360,362.00,353.00,9.000000,息,353.00,388.00,318.00,353.00
2025-06-20,2388,62.80,62.60,0.200000,息,62.60,68.80,56.40,62.60
2025-06-20,2455,121.00,117.78,3.217610,息,118.00,129.50,106.50,117.78
2025-06-20,3413,302.50,288.07,14.424921,息,288.00,316.50,259.50,288.07
2025-06-20,6176,150.00,139.39,10.609188,息,139.50,153.00,125.50,139.39
2025-06-20,6472,796.00,782.00,14.000000,息,782.00,860.00,704.00,782.00
2025-06-20,6792,55.50,53.00,2.500000,息,53.00,58.30,47.70,53.00
2025-06-20,8163,37.20,35.20,2.000000,息,35.20,38.70,31.70,35.20
