date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2018-07-25,1234,31.70,30.20,1.500000,息,30.20,33.20,27.20,30.20
2018-07-25,1459,8.53,8.43,0.100000,息,8.43,9.27,7.59,8.43
2018-07-25,1701,20.05,19.45,0.600000,息,19.45,21.35,17.55,19.45
2018-07-25,2033,11.15,10.95,0.200000,息,10.95,12.00,9.86,10.95
2018-07-25,2108,30.10,27.71,2.385715,權息,27.70,30.45,24.95,27.71
2018-07-25,2317,85.20,83.20,2.000000,息,83.20,91.50,74.90,83.20
2018-07-25,2354,80.00,76.40,3.600000,息,76.40,84.00,68.80,76.40
2018-07-25,2414,21.75,20.35,1.400000,息,20.35,22.35,18.35,20.35
2018-07-25,2468,11.75,11.35,0.400000,息,11.35,12.45,10.25,11.35
2018-07-25,2511,11.35,10.70,0.650000,息,10.70,11.75,9.63,10.70
2018-07-25,2634,30.90,29.77,1.130000,息,29.75,32.70,26.80,29.77
2018-07-25,2851,21.20,19.23,1.961905,權息,19.25,21.15,17.35,19.23
2018-07-25,2855,15.00,13.80,1.200000,息,13.80,15.15,12.45,13.80
2018-07-25,3416,56.30,53.80,2.500000,息,53.80,59.10,48.45,53.80
2018-07-25,3605,21.35,20.95,0.400000,息,20.95,23.00,18.90,20.95
2018-07-25,3702,43.65,41.25,2.400000,息,41.25,45.35,37.15,41.25
2018-07-25,4190,132.50,130.00,2.500000,息,130.00,143.00,117.00,130.00
2018-07-25,4545,35.00,34.50,0.500000,息,34.50,37.95,31.05,34.50
2018-07-25,5284,61.60,58.43,3.169702,息,58.40,64.20,52.60,58.43
2018-07-25,6117,16.20,15.00,1.200000,息,15.00,16.50,13.50,15.00
2018-07-25,6176,61.80,57.00,4.800000,息,57.00,62.70,51.30,57.00
2018-07-25,6288,21.50,21.15,0.349913,息,21.15,23.25,19.05,21.15
2018-07-25,8215,19.40,18.50,0.900000,息,18.50,20.35,16.65,18.50
2018-07-25,9941,118.50,112.60,5.900000,息,112.50,123.50,101.50,112.60
