date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2017-07-05,1232,95.50,90.50,5.000000,息,90.50,99.50,81.50
2017-07-05,1419,41.45,40.99,0.456193,息,41.00,45.05,36.90
2017-07-05,1504,28.75,27.87,0.880000,息,27.85,30.65,25.10
2017-07-05,1507,52.00,49.60,2.400000,息,49.60,54.50,44.65
2017-07-05,2031,26.60,24.80,1.800000,息,24.80,27.25,22.35
2017-07-05,2832,19.60,18.70,0.900000,息,18.70,20.55,16.85
2017-07-05,2883,8.80,8.30,0.500000,息,8.30,9.13,7.47
2017-07-05,3338,31.50,29.30,2.197494,息,29.30,32.20,26.40
2017-07-05,3528,34.75,32.02,2.720298,權息,32.00,35.20,28.85
2017-07-05,3607,29.30,27.80,1.500000,息,27.80,30.55,25.05
2017-07-05,5225,30.30,29.18,1.115510,息,29.20,32.05,26.30
2017-07-05,6136,25.35,23.35,2.000000,息,23.35,25.65,21.05
2017-07-05,6405,16.90,16.70,0.200000,息,16.70,18.35,15.05
2017-07-05,8072,20.10,19.60,0.500000,息,19.60,21.55,17.65
2017-07-05,9188,5.13,4.99,0.135870,息,4.99,5.48,4.50
2017-07-05,9931,32.00,30.80,1.200000,息,30.80,33.85,27.75
