date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2022-08-25,1215,83.90,76.27,7.627273,權,76.30,83.80,68.70,76.27
2022-08-25,1321,37.50,36.80,0.700000,息,36.80,40.45,33.15,36.80
2022-08-25,1528,10.90,10.80,0.100000,息,10.80,11.85,9.72,10.80
2022-08-25,1541,41.40,38.90,2.500000,息,38.90,42.75,35.05,38.90
2022-08-25,2201,40.70,39.20,1.500000,息,39.20,43.10,35.30,39.20
2022-08-25,2227,213.50,204.44,9.060000,息,204.50,224.50,184.00,204.44
2022-08-25,2383,173.00,163.00,10.000000,息,163.00,179.00,147.00,163.00
2022-08-25,2439,83.40,79.42,3.970826,息,79.40,87.30,71.50,79.42
2022-08-25,2441,65.30,60.30,5.000000,息,60.30,66.30,54.30,60.30
2022-08-25,2460,17.45,17.15,0.300000,息,17.15,18.85,15.45,17.15
2022-08-25,2748,44.90,44.40,0.500000,息,44.40,48.80,40.00,44.40
2022-08-25,3017,117.00,112.70,4.300000,息,112.50,123.50,101.50,112.70
2022-08-25,3021,22.40,21.45,0.943690,權息,21.45,23.55,19.35,21.45
2022-08-25,3704,28.45,27.94,0.508739,息,27.95,30.70,25.15,27.94
2022-08-25,4438,129.50,125.30,4.200000,息,125.50,137.50,113.00,125.30
2022-08-25,4942,40.50,37.50,3.000000,息,37.50,41.25,33.75,37.50
2022-08-25,5269,960.00,933.99,26.001016,息,934.00,1025.00,841.00,933.99
2022-08-25,6108,17.65,16.60,1.050000,息,16.60,18.25,14.95,16.60
2022-08-25,6230,108.50,107.89,0.610000,息,108.00,118.50,97.20,107.89
2022-08-25,6582,90.90,75.90,15.000000,息,75.90,83.40,68.40,75.90
