date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2018-07-26,006208,49.08,48.43,0.650000,息,48.43,53.25,43.59,48.43
2018-07-26,00692,21.75,21.66,0.083000,息,21.66,23.82,19.50,21.66
2018-07-26,00701,21.70,21.53,0.170000,息,21.53,23.68,19.38,21.53
2018-07-26,00702,20.83,20.53,0.300000,息,20.53,9999.95,0.01,20.53
2018-07-26,00717,20.34,19.75,0.581000,息,19.75,9999.95,0.01,19.75
2018-07-26,1101,45.10,39.63,5.463637,權息,39.65,43.55,35.70,39.63
2018-07-26,1304,14.05,13.48,0.569608,權息,13.50,14.80,12.15,13.48
2018-07-26,1305,30.40,28.05,2.341748,權息,28.05,30.85,25.25,28.05
2018-07-26,1308,17.95,16.58,1.361215,權息,16.60,18.20,14.95,16.58
2018-07-26,1437,19.25,18.33,0.916667,權,18.35,20.15,16.50,18.33
2018-07-26,1522,32.00,30.40,1.600000,息,30.40,33.40,27.40,30.40
2018-07-26,1617,13.95,13.35,0.600000,息,13.35,14.65,12.05,13.35
2018-07-26,1717,28.15,25.84,2.308879,權息,25.85,28.40,23.30,25.84
2018-07-26,1730,56.40,54.13,2.268444,息,54.10,59.50,48.75,54.13
2018-07-26,1789,31.70,31.22,0.480000,息,31.20,34.30,28.10,31.22
2018-07-26,1810,9.18,8.88,0.300000,息,8.88,9.76,8.00,8.88
2018-07-26,2002,24.80,23.92,0.880000,息,23.90,26.30,21.55,23.92
2018-07-26,2002A,42.75,41.35,1.400000,息,41.35,45.45,37.25,41.35
2018-07-26,2495,12.45,12.05,0.399976,息,12.05,13.25,10.85,12.05
2018-07-26,2707,149.00,142.08,6.912000,息,142.00,156.00,128.00,142.08
2018-07-26,2884,22.45,20.57,1.873155,權息,20.55,22.60,18.55,20.57
2018-07-26,3501,52.00,48.80,3.200000,息,48.80,53.60,43.95,48.80
2018-07-26,3583,84.00,82.00,2.000000,息,82.00,90.20,73.80,82.00
2018-07-26,4106,27.30,26.50,0.800000,息,26.50,29.15,23.85,26.50
2018-07-26,4137,293.00,284.95,8.042696,息,285.00,313.00,256.50,284.95
2018-07-26,4532,31.85,30.09,1.754673,息,30.10,33.05,27.10,30.09
2018-07-26,4536,86.80,83.80,3.000000,息,83.80,92.10,75.50,83.80
2018-07-26,4566,51.60,49.21,2.390000,息,49.20,54.10,44.30,49.21
2018-07-26,6271,105.50,99.50,6.000000,息,99.50,109.00,89.60,99.50
2018-07-26,6412,45.50,45.27,0.226375,權,45.25,49.75,40.75,45.27
2018-07-26,8996,51.60,50.60,1.000000,息,50.60,55.60,45.55,50.60
2018-07-26,9908,27.90,26.80,1.100000,息,26.80,29.45,24.15,26.80
2018-07-26,9925,38.30,36.30,2.000000,息,36.30,39.90,32.70,36.30
2018-07-26,9933,49.85,46.61,3.233704,息,46.60,51.20,41.95,46.61
