date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2016-07-11,1109,10.10,9.90,0.200000,息,9.90,10.85,8.91,9.90
2016-07-11,1457,10.60,10.00,0.600000,息,10.00,11.00,9.00,10.00
2016-07-11,1735,14.00,13.00,1.000000,息,13.00,14.30,11.70,13.00
2016-07-11,2208,15.25,14.75,0.500000,息,14.75,16.20,13.30,14.75
2016-07-11,2338,8.60,8.30,0.300000,息,8.30,9.13,7.47,8.30
2016-07-11,2369,8.75,8.48,0.263087,息,8.48,9.32,7.64,8.48
2016-07-11,2376,39.20,36.70,2.500000,息,36.70,40.35,33.05,36.70
2016-07-11,2437,49.75,45.75,4.000000,息,45.75,50.30,41.20,45.75
2016-07-11,2535,16.95,15.95,1.000000,息,15.95,17.50,14.40,15.95
2016-07-11,3014,29.20,27.20,2.000000,息,27.20,29.90,24.50,27.20
2016-07-11,3055,18.05,17.05,0.998296,息,17.05,18.75,15.35,17.05
2016-07-11,3481,10.90,10.70,0.199999,息,10.70,11.75,9.63,10.70
2016-07-11,3518,26.90,25.85,1.043691,息,25.85,28.40,23.30,25.85
2016-07-11,4190,91.90,86.90,5.000000,息,86.90,95.50,78.30,86.90
