date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2024-07-24,1201,18.50,18.23,0.266000,息,18.25,20.05,16.45
2024-07-24,1503,291.50,288.50,3.000000,息,288.50,317.00,260.00
2024-07-24,1762,52.20,51.40,0.800000,息,51.40,56.50,46.30
2024-07-24,1786,114.50,112.09,2.407562,息,112.00,123.00,101.00
2024-07-24,2023,15.35,15.15,0.200000,息,15.15,16.65,13.65
2024-07-24,2206,78.20,75.20,3.000000,息,75.20,82.70,67.70
2024-07-24,2838,16.50,15.23,1.266355,權息,15.25,16.75,13.75
2024-07-24,2897,10.75,10.30,0.441237,息,10.30,11.30,9.27
2024-07-24,2897A,10.70,10.27,0.425000,息,10.25,11.25,9.25
2024-07-24,3010,146.50,141.54,4.950375,息,141.50,155.50,127.50
2024-07-24,3266,24.60,23.85,0.750000,息,23.85,26.20,21.50
2024-07-24,3532,165.50,160.50,5.000000,息,160.50,176.50,144.50
2024-07-24,3645,42.85,42.55,0.300000,息,42.55,46.80,38.30
2024-07-24,5607,60.40,55.09,5.307407,權息,55.10,60.50,49.60
2024-07-24,6869,297.00,291.69,5.307673,息,291.50,320.50,263.00
