date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2015-08-26,1225,20.90,20.65,0.250000,息,20.65,22.70,18.60,20.65
2015-08-26,1313,8.41,8.20,0.200740,息,8.20,9.02,7.38,8.20
2015-08-26,1522,16.15,15.15,1.000000,息,15.15,16.65,13.65,15.15
2015-08-26,1724,10.65,10.45,0.200000,息,10.45,11.45,9.41,10.45
2015-08-26,2023,7.14,6.73,0.402136,權息,6.73,7.40,6.06,6.73
2015-08-26,2428,37.75,35.65,2.097350,息,35.65,39.20,32.10,35.65
2015-08-26,2441,27.90,25.10,2.800000,息,25.10,27.60,22.60,25.10
2015-08-26,2460,7.60,7.40,0.200000,息,7.40,8.14,6.66,7.40
2015-08-26,2477,10.60,9.60,1.000000,息,9.60,10.55,8.64,9.60
2015-08-26,2505,9.65,9.55,0.100000,息,9.55,10.50,8.60,9.55
2015-08-26,3257,35.60,30.27,5.323503,權息,30.25,33.25,27.25,30.27
2015-08-26,3561,10.95,10.85,0.100000,息,10.85,11.90,9.77,10.85
2015-08-26,3704,9.67,9.51,0.154979,息,9.51,10.45,8.56,9.51
2015-08-26,8039,31.90,28.90,2.999851,息,28.90,31.75,26.05,28.90
