date,stock_id,pre_close,ref_price,value,kind,open_base
2019-07-25,1234,33.30,31.70,1.600000,息,31.70
2019-07-25,1304,12.05,11.75,0.300000,息,11.75
2019-07-25,1305,24.15,21.77,2.371154,權息,21.75
2019-07-25,1308,14.25,13.95,0.300000,息,13.95
2019-07-25,1309,10.65,10.24,0.404902,權息,10.25
2019-07-25,1473,26.45,25.95,0.500000,息,25.95
2019-07-25,1522,28.20,26.90,1.300000,息,26.90
2019-07-25,1528,9.48,9.28,0.200000,息,9.28
2019-07-25,1701,19.55,18.75,0.800000,息,18.75
2019-07-25,1789,25.50,25.01,0.490000,息,25.00
2019-07-25,1810,7.89,7.69,0.200000,息,7.69
2019-07-25,2002,25.00,24.00,1.000000,息,24.00
2019-07-25,2002A,48.70,47.30,1.400000,息,47.30
2019-07-25,2014,10.65,10.55,0.100000,息,10.55
2019-07-25,2069,24.70,22.20,2.500000,息,22.20
2019-07-25,2317,81.30,77.30,4.000000,息,77.30
2019-07-25,2354,66.70,63.50,3.200000,息,63.50
2019-07-25,2412,112.00,107.52,4.479000,息,107.50
2019-07-25,2414,22.20,20.75,1.450000,息,20.75
2019-07-25,2511,11.90,11.25,0.650000,息,11.25
2019-07-25,2884,28.10,25.57,2.528178,權息,25.55
2019-07-25,3013,15.10,14.80,0.300000,息,14.80
2019-07-25,3406,416.50,413.00,3.495400,息,413.00
2019-07-25,3605,22.55,21.85,0.700000,息,21.85
2019-07-25,4104,54.70,51.70,3.000000,息,51.70
2019-07-25,4106,27.30,26.65,0.650000,息,26.65
2019-07-25,4137,275.50,263.50,12.000000,息,263.50
2019-07-25,4526,18.30,18.00,0.300000,息,18.00
2019-07-25,4540,74.00,70.40,3.600000,息,70.40
2019-07-25,4566,45.00,43.00,1.994206,息,43.00
2019-07-25,6128,35.15,33.15,2.000000,息,33.15
2019-07-25,6191,15.70,15.40,0.300000,息,15.40
2019-07-25,6271,134.00,128.00,6.000000,息,128.00
2019-07-25,6277,93.50,85.50,8.000000,息,85.50
2019-07-25,6288,20.05,19.50,0.550000,息,19.50
2019-07-25,6416,80.80,77.30,3.500000,息,77.30
2019-07-25,6558,64.20,62.99,1.203624,息,63.00
2019-07-25,6573,26.25,25.36,0.884147,權息,25.35
2019-07-25,6655,44.75,44.20,0.541606,權,44.75
2019-07-25,8021,20.25,19.05,1.200000,息,19.05
2019-07-25,8110,10.50,10.20,0.300000,息,10.20
2019-07-25,8215,24.40,23.80,0.600000,息,23.80
2019-07-25,9905,25.20,24.20,1.000000,息,24.20
2019-07-25,9908,29.95,28.85,1.100000,息,28.85
2019-07-25,9925,38.75,36.75,2.000000,息,36.75
2019-07-25,9933,47.00,44.74,2.254929,息,44.75
