date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2018-08-30,1102,45.40,44.20,1.200000,息,44.20,48.60,39.80
2018-08-30,1203,26.70,25.40,1.300000,息,25.40,27.90,22.90
2018-08-30,1262,36.80,36.50,0.300000,息,36.50,40.15,32.85
2018-08-30,1339,43.35,41.35,2.000000,息,41.35,45.45,37.25
2018-08-30,1446,25.80,25.50,0.300000,息,25.50,28.05,22.95
2018-08-30,1526,33.85,32.85,1.000000,息,32.85,36.10,29.60
2018-08-30,1590,305.50,298.05,7.444800,息,298.00,327.50,268.50
2018-08-30,2383,94.40,89.60,4.800000,息,89.60,98.50,80.70
2018-08-30,2472,60.70,58.50,2.200000,息,58.50,64.30,52.70
2018-08-30,2524,23.05,21.05,2.000000,息,21.05,23.15,18.95
2018-08-30,3257,56.60,56.10,0.500000,息,56.10,61.70,50.50
2018-08-30,3661,113.00,111.93,1.066604,息,112.00,123.00,101.00
2018-08-30,4764,84.00,81.30,2.700000,息,81.30,89.40,73.20
2018-08-30,6177,34.30,29.88,4.415299,息,29.90,32.85,26.90
2018-08-30,6282,20.60,19.70,0.900000,息,19.70,21.65,17.75
2018-08-30,8429,20.15,19.68,0.464651,權息,19.70,21.60,17.75
