date,stock_id,pre_close,ref_price,value,kind,open_base
2024-06-20,00710B,19.62,19.36,0.260000,息,19.36
2024-06-20,00711B,16.67,16.48,0.190000,息,16.48
2024-06-20,00712,9.81,9.59,0.220000,息,9.59
2024-06-20,00916,22.54,22.32,0.220000,息,22.32
2024-06-20,00929,21.52,21.32,0.200000,息,21.32
2024-06-20,1319,122.50,118.50,4.000000,息,118.50
2024-06-20,1605,36.85,35.75,1.100000,息,35.75
2024-06-20,1626,16.10,15.80,0.300000,息,15.80
2024-06-20,1707,160.50,153.60,6.900000,息,153.50
2024-06-20,1711,18.90,18.75,0.150000,息,18.75
2024-06-20,2207,640.00,620.00,20.000000,息,620.00
2024-06-20,2353,49.50,47.90,1.600000,息,47.90
2024-06-20,2388,124.50,124.40,0.100000,息,124.50
2024-06-20,2423,43.15,40.95,2.200000,息,40.95
2024-06-20,2450,40.20,38.20,2.000000,息,38.20
2024-06-20,2480,127.00,120.36,6.640000,息,120.50
2024-06-20,2707,224.50,213.11,11.382100,息,213.00
2024-06-20,2753,166.00,160.99,5.004511,息,161.00
2024-06-20,3015,66.50,63.30,3.200000,息,63.30
2024-06-20,3019,70.90,69.10,1.800000,息,69.10
2024-06-20,3042,115.50,111.00,4.499859,息,111.00
2024-06-20,3338,83.00,81.00,2.000000,息,81.00
2024-06-20,3543,23.50,22.50,1.000000,息,22.50
2024-06-20,4766,386.50,371.50,15.000000,息,371.50
2024-06-20,4915,110.00,106.00,4.000000,息,106.00
2024-06-20,6184,55.60,52.60,3.000000,息,52.60
2024-06-20,6205,74.20,72.70,1.500000,息,72.70
2024-06-20,6531,382.50,375.50,6.997658,息,375.50
2024-06-20,6606,28.25,26.75,1.500000,息,26.75
