date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2019-08-08,1440,12.10,11.70,0.400000,息,11.70,12.85,10.55
2019-08-08,1817,39.20,36.90,2.300000,息,36.90,40.55,33.25
2019-08-08,2108,33.35,31.55,1.800000,息,31.55,34.70,28.40
2019-08-08,2450,31.60,30.15,1.450000,息,30.15,33.15,27.15
2019-08-08,2492,165.50,149.16,16.331528,息,149.00,164.00,134.50
2019-08-08,2545,30.75,28.95,1.800000,息,28.95,31.80,26.10
2019-08-08,2547,13.45,12.40,1.048040,權息,12.40,13.60,11.20
2019-08-08,2607,14.10,13.75,0.350000,息,13.75,15.10,12.40
2019-08-08,2704,21.45,21.05,0.400000,息,21.05,23.15,18.95
2019-08-08,4764,81.80,69.81,11.981818,權息,69.80,76.70,62.90
2019-08-08,8480,122.50,117.20,5.300000,息,117.00,128.50,105.50
2019-08-08,9914,188.50,185.00,3.500000,息,185.00,203.50,166.50
