date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2024-06-13,1472,72.20,70.20,2.000000,息,70.20,77.20,63.20
2024-06-13,1515,46.15,44.95,1.200000,息,44.95,49.40,40.50
2024-06-13,1760,98.50,97.00,1.500000,息,97.00,106.50,87.30
2024-06-13,1773,159.50,156.30,3.200000,息,156.50,171.50,141.00
2024-06-13,1776,17.90,17.40,0.500000,息,17.40,19.10,15.70
2024-06-13,2330,909.00,905.50,3.499789,息,906.00,996.00,815.00
2024-06-13,2615,83.00,81.50,1.500000,息,81.50,89.60,73.40
2024-06-13,2642,37.85,37.05,0.800000,息,37.05,40.75,33.35
2024-06-13,2851,27.45,26.05,1.400000,息,26.05,28.65,23.45
2024-06-13,2908,21.75,21.16,0.583165,息,21.15,23.25,19.05
2024-06-13,3557,75.80,72.80,3.000000,息,72.80,80.00,65.60
2024-06-13,6243,63.30,62.10,1.200000,息,62.10,68.30,55.90
