date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2026-08-28,1453,11.70,11.35,0.340777,權,11.35,12.45,10.25,11.35
2026-08-28,1709,34.15,33.15,1.000000,息,33.15,36.45,29.85,33.15
2026-08-28,2072,149.50,143.50,6.000000,息,143.50,157.50,129.50,143.50
2026-08-28,2101,32.90,32.30,0.600000,息,32.30,35.50,29.10,32.30
2026-08-28,2250,62.30,59.30,3.000000,息,59.30,65.20,53.40,59.30
2026-08-28,2364,76.80,68.00,8.800000,權息,68.00,74.80,61.20,68.00
2026-08-28,2383,5500.00,5475.00,25.000000,息,5475.00,6020.00,4930.00,5475.00
2026-08-28,5283,61.10,52.50,8.600000,權息,52.50,57.70,47.25,52.50
2026-08-28,6183,94.60,91.05,3.550000,息,91.10,100.00,82.00,91.05
2026-08-28,7730,185.00,175.23,9.761907,權息,175.00,192.50,158.00,175.23
2026-08-28,7822,957.00,950.61,6.385436,息,951.00,1045.00,856.00,950.61
