date,stock_id,pre_close,ref_price,value,kind,open_base
2018-07-12,1215,59.30,56.30,3.000000,息,56.30
2018-07-12,1323,36.90,35.60,1.300000,息,35.60
2018-07-12,1338,101.00,96.00,5.000000,息,96.00
2018-07-12,1455,10.10,9.70,0.400000,息,9.70
2018-07-12,1515,40.05,38.85,1.200000,息,38.85
2018-07-12,1535,39.60,38.35,1.250000,息,38.35
2018-07-12,1611,11.55,10.55,1.000000,息,10.55
2018-07-12,1702,60.00,57.30,2.700000,息,57.30
2018-07-12,1904,17.10,16.40,0.700000,息,16.40
2018-07-12,1907,11.90,11.30,0.600000,息,11.30
2018-07-12,2114,95.00,90.00,5.000000,息,90.00
2018-07-12,2331,17.95,16.95,1.000000,息,16.95
2018-07-12,2356,24.30,22.65,1.650000,息,22.65
2018-07-12,2376,62.60,58.60,4.000000,息,58.60
2018-07-12,2401,15.10,14.40,0.700000,息,14.40
2018-07-12,2409,13.40,11.90,1.500000,息,11.90
2018-07-12,2608,39.90,38.30,1.600000,息,38.30
2018-07-12,2883,11.45,10.85,0.600000,息,10.85
2018-07-12,2904,20.45,19.25,1.200000,息,19.25
2018-07-12,2911,12.20,11.68,0.515126,息,11.70
2018-07-12,3014,37.00,34.49,2.501093,息,34.50
2018-07-12,3026,243.00,237.70,5.300000,息,237.50
2018-07-12,3034,138.50,131.40,7.100000,息,131.50
2018-07-12,3406,468.00,464.50,3.500000,息,464.50
2018-07-12,4722,34.05,31.00,3.050000,權息,31.00
2018-07-12,4956,22.80,22.30,0.500000,息,22.30
2018-07-12,6166,49.60,48.10,1.500000,息,48.10
2018-07-12,6192,62.50,59.20,3.300000,息,59.20
2018-07-12,6213,73.90,70.80,3.100000,息,70.80
2018-07-12,6278,26.00,24.70,1.300000,息,24.70
2018-07-12,6409,519.00,498.99,20.000813,息,499.00
2018-07-12,6477,21.00,20.58,0.420000,息,20.60
2018-07-12,8131,36.90,34.40,2.500000,息,34.40
2018-07-12,9924,34.20,32.20,2.000000,息,32.20
