date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2020-07-16,00714,18.19,18.04,0.150000,息,18.04,9999.95,0.01,18.04
2020-07-16,1104,18.40,17.40,1.000000,息,17.40,19.10,15.70,17.40
2020-07-16,1109,18.10,17.00,1.100000,息,17.00,18.70,15.30,17.00
2020-07-16,1227,67.60,64.95,2.650000,息,65.00,71.40,58.50,64.95
2020-07-16,1234,34.10,32.40,1.700000,息,32.40,35.60,29.20,32.40
2020-07-16,1325,153.50,153.20,0.300000,息,153.00,168.50,138.00,153.20
2020-07-16,1535,33.00,31.80,1.200000,息,31.80,34.95,28.65,31.80
2020-07-16,1609,11.25,10.94,0.302798,息,10.95,12.00,9.85,10.94
2020-07-16,1614,38.00,37.16,0.832870,息,37.15,40.85,33.45,37.16
2020-07-16,1725,14.75,13.94,0.810000,息,13.95,15.30,12.55,13.94
2020-07-16,2029,17.80,17.65,0.150000,息,17.65,19.40,15.90,17.65
2020-07-16,2397,84.80,79.80,5.000000,息,79.80,87.70,71.90,79.80
2020-07-16,2402,13.85,13.35,0.500000,息,13.35,14.65,12.05,13.35
2020-07-16,2419,22.60,21.80,0.800000,息,21.80,23.95,19.65,21.80
2020-07-16,2481,28.65,27.59,1.052213,息,27.60,30.30,24.85,27.59
2020-07-16,2504,18.00,17.70,0.300000,息,17.70,19.45,15.95,17.70
2020-07-16,2614,17.20,16.20,1.000000,息,16.20,17.80,14.60,16.20
2020-07-16,2707,147.00,143.07,3.920600,息,143.00,157.00,129.00,143.07
2020-07-16,2823,22.45,21.85,0.600000,息,21.85,24.00,19.70,21.85
2020-07-16,2915,71.40,66.40,5.000000,息,66.40,73.00,59.80,66.40
2020-07-16,3015,24.30,22.75,1.540050,息,22.75,25.00,20.50,22.75
2020-07-16,3026,128.00,121.00,7.000000,息,121.00,133.00,109.00,121.00
2020-07-16,3032,31.05,29.01,2.036291,息,29.00,31.90,26.15,29.01
2020-07-16,3454,74.60,72.10,2.500000,息,72.10,79.30,64.90,72.10
2020-07-16,3530,86.00,84.00,2.000000,息,84.00,92.40,75.60,84.00
2020-07-16,4133,110.50,110.40,0.100000,息,110.50,121.00,99.40,110.40
2020-07-16,5471,58.20,56.10,2.100000,息,56.10,61.70,50.50,56.10
2020-07-16,5876,47.75,45.70,2.050000,息,45.70,50.20,41.15,45.70
2020-07-16,6128,30.50,28.10,2.400000,息,28.10,30.90,25.30,28.10
2020-07-16,6196,107.50,104.90,2.596178,息,105.00,115.00,94.50,104.90
2020-07-16,6206,72.90,68.40,4.500000,息,68.40,75.20,61.60,68.40
2020-07-16,6278,138.50,135.70,2.800000,息,135.50,149.00,122.50,135.70
2020-07-16,8070,165.50,157.00,8.500000,息,157.00,172.50,141.50,157.00
2020-07-16,8464,342.00,332.00,10.000000,息,332.00,365.00,299.00,332.00
2020-07-16,9939,58.00,54.94,3.053091,息,54.90,60.40,49.45,54.94
2020-07-16,9945,53.80,52.80,1.000000,息,52.80,58.00,47.55,52.80
