date,stock_id,pre_close,ref_price,value,kind,open_base
2016-07-20,1108,10.40,9.55,0.850000,息,9.55
2016-07-20,1455,8.57,8.37,0.200000,息,8.37
2016-07-20,1526,13.20,12.80,0.400000,息,12.80
2016-07-20,1540,15.95,14.95,1.000000,息,14.95
2016-07-20,1614,25.15,24.34,0.805897,息,24.35
2016-07-20,1712,14.60,14.00,0.600000,息,14.00
2016-07-20,2201,29.60,28.70,0.900000,息,28.70
2016-07-20,2352,12.35,11.80,0.550000,息,11.80
2016-07-20,2545,37.45,36.25,1.200000,息,36.25
2016-07-20,3679,55.50,51.50,4.000000,息,51.50
2016-07-20,6141,9.21,8.91,0.300000,息,8.91
2016-07-20,6176,55.90,51.40,4.500000,息,51.40
2016-07-20,8222,36.40,35.60,0.800000,息,35.60
2016-07-20,8926,25.10,23.80,1.300000,息,23.80
2016-07-20,9917,96.00,92.00,4.000000,息,92.00
