date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2022-07-27,1810,11.40,11.20,0.200000,息,11.20,12.30,10.10
2022-07-27,2332,16.30,16.00,0.300000,息,16.00,17.60,14.40
2022-07-27,2881,59.20,55.70,3.500000,息,55.70,61.20,50.20
2022-07-27,2881A,63.30,60.84,2.460000,息,60.80,66.90,54.80
2022-07-27,2881B,61.90,59.74,2.160000,息,59.70,65.70,53.80
2022-07-27,2881C,59.10,58.76,0.330410,息,58.80,64.60,52.90
2022-07-27,3094,27.70,26.71,0.989250,息,26.70,29.35,24.05
2022-07-27,3406,406.50,398.50,7.994300,息,398.50,438.00,359.00
2022-07-27,4137,195.50,183.50,12.000000,息,183.50,201.50,165.50
2022-07-27,4746,48.40,46.40,2.000000,息,46.40,51.00,41.80
2022-07-27,6177,30.85,27.85,3.000000,息,27.85,30.60,25.10
2022-07-27,6442,45.90,44.70,1.200000,息,44.70,49.15,40.25
2022-07-27,6451,69.90,67.34,2.560000,息,67.30,74.00,60.70
2022-07-27,6464,88.80,83.46,5.334654,權息,83.50,91.80,75.20
