date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2019-07-01,1315,31.50,30.30,1.200000,息,30.30,33.30,27.30
2019-07-01,1452,20.90,19.50,1.400000,息,19.50,21.45,17.55
2019-07-01,1733,31.25,30.40,0.847793,息,30.40,33.40,27.40
2019-07-01,2015,62.90,58.90,4.000000,息,58.90,64.70,53.10
2019-07-01,2032,8.66,8.53,0.130000,息,8.53,9.38,7.68
2019-07-01,2340,21.10,20.60,0.500000,息,20.60,22.65,18.55
2019-07-01,2423,28.05,26.25,1.800000,息,26.25,28.85,23.65
2019-07-01,2425,31.50,30.00,1.500000,息,30.00,33.00,27.00
2019-07-01,2731,85.50,81.70,3.800000,息,81.70,89.80,73.60
2019-07-01,2882,43.00,41.50,1.500000,息,41.50,45.65,37.35
2019-07-01,2882A,64.00,61.72,2.280000,息,61.70,67.80,55.60
2019-07-01,2882B,62.30,61.20,1.097095,息,61.20,67.30,55.10
2019-07-01,4755,46.70,44.00,2.700000,息,44.00,48.40,39.60
2019-07-01,6112,36.90,32.18,4.718182,權息,32.20,35.35,29.00
2019-07-01,6176,104.00,97.00,7.000000,息,97.00,106.50,87.30
2019-07-01,6215,16.80,16.30,0.500000,息,16.30,17.90,14.70
2019-07-01,8039,43.20,40.70,2.500000,息,40.70,44.75,36.65
2019-07-01,9934,17.95,16.65,1.298150,息,16.65,18.30,15.00
