date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2023-07-06,1341,71.40,68.41,2.987504,息,68.40,75.20,61.60
2023-07-06,1442,33.15,31.55,1.600000,息,31.55,34.70,28.40
2023-07-06,1455,10.55,10.45,0.100000,息,10.45,11.45,9.41
2023-07-06,1708,39.60,36.60,3.000000,息,36.60,40.25,32.95
2023-07-06,1789,29.40,29.04,0.360000,息,29.05,31.90,26.15
2023-07-06,1906,16.65,16.15,0.500000,息,16.15,17.75,14.55
2023-07-06,2031,46.50,45.50,1.000000,息,45.50,50.00,40.95
2023-07-06,2049,230.00,224.50,5.500000,息,224.50,246.50,202.50
2023-07-06,2397,81.00,77.00,4.000000,息,77.00,84.70,69.30
2023-07-06,2419,37.00,35.50,1.500000,息,35.50,39.05,31.95
2023-07-06,2433,52.90,49.30,3.600000,息,49.30,54.20,44.40
2023-07-06,2451,78.70,73.10,5.600000,息,73.10,80.40,65.80
2023-07-06,2478,50.20,48.20,2.000000,息,48.20,53.00,43.40
2023-07-06,2606,49.75,46.75,3.000000,息,46.75,51.40,42.10
2023-07-06,2845,11.80,11.39,0.408900,息,11.40,12.50,10.30
2023-07-06,2904,20.55,19.90,0.650000,息,19.90,21.85,17.95
2023-07-06,3016,65.20,63.20,2.000000,息,63.20,69.50,56.90
2023-07-06,3090,59.30,53.80,5.500000,息,53.80,59.10,48.45
2023-07-06,3305,54.40,52.40,1.991081,息,52.40,57.60,47.20
2023-07-06,4755,148.00,142.10,5.900000,息,142.00,156.00,128.00
2023-07-06,5876,46.05,44.25,1.800000,息,44.25,48.65,39.85
2023-07-06,6128,35.60,33.40,2.200000,息,33.40,36.70,30.10
2023-07-06,6641,54.30,50.80,3.500000,息,50.80,55.80,45.75
2023-07-06,6776,63.20,59.70,3.500000,息,59.70,65.60,53.80
2023-07-06,6799,147.00,143.99,3.003377,息,144.00,158.00,130.00
2023-07-06,8112,48.35,43.95,4.400000,息,43.95,48.30,39.60
2023-07-06,8112A,42.00,40.30,1.692123,息,40.30,44.30,36.30
2023-07-06,8114,121.50,114.50,6.993517,息,114.50,125.50,103.50
2023-07-06,8422,208.50,198.51,9.985112,息,198.50,218.00,179.00
2023-07-06,8482,77.20,70.98,6.220000,息,71.00,78.00,63.90
2023-07-06,9907,19.90,18.42,1.480000,息,18.40,20.25,16.60
2023-07-06,9933,42.15,40.25,1.896000,息,40.25,44.25,36.25
