date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2020-08-12,1101,46.50,41.90,4.596667,權息,41.90,46.05,37.75,41.90
2020-08-12,1101B,54.90,53.15,1.750000,息,53.20,58.40,47.85,53.15
2020-08-12,1225,35.90,34.60,1.300000,息,34.60,38.05,31.15,34.60
2020-08-12,1229,47.15,39.26,7.882759,權息,39.25,43.15,35.35,39.26
2020-08-12,1532,27.55,26.62,0.921846,息,26.60,29.25,24.00,26.62
2020-08-12,1537,150.00,140.00,10.000000,息,140.00,154.00,126.00,140.00
2020-08-12,2049,313.00,302.13,10.864075,權息,302.00,332.00,272.00,302.13
2020-08-12,2227,281.00,259.73,21.270000,息,259.50,285.50,234.00,259.73
2020-08-12,2889,11.90,11.70,0.199608,權,11.70,12.85,10.55,11.70
2020-08-12,3094,21.40,20.57,0.823984,息,20.55,22.60,18.55,20.57
2020-08-12,5203,113.50,109.86,3.638426,息,110.00,120.50,98.90,109.86
2020-08-12,5880,21.85,20.38,1.461651,權息,20.40,22.40,18.35,20.38
