date,stock_id,pre_close,ref_price,value,kind,open_base
2025-07-16,006208,117.00,116.01,0.989000,息,116.00
2025-07-16,00692,45.91,45.28,0.628000,息,45.28
2025-07-16,00702,22.35,21.73,0.620000,息,21.73
2025-07-16,00714,19.20,19.07,0.123000,息,19.07
2025-07-16,00717,14.11,13.96,0.141000,息,13.96
2025-07-16,00730,22.67,22.56,0.110000,息,22.56
2025-07-16,00735,35.01,34.76,0.250000,息,34.76
2025-07-16,00736,23.70,23.50,0.200000,息,23.50
2025-07-16,00882,13.52,12.97,0.550000,息,12.97
2025-07-16,00892,17.67,17.48,0.188000,息,17.48
2025-07-16,00900,13.17,13.07,0.100000,息,13.07
2025-07-16,00905,13.95,13.85,0.100000,息,13.85
2025-07-16,00908,12.70,12.48,0.211000,息,12.48
2025-07-16,00911,25.84,25.14,0.700000,息,25.14
2025-07-16,00912,18.61,18.45,0.160000,息,18.45
2025-07-16,00927,17.55,17.33,0.220000,息,17.33
2025-07-16,00934,18.43,18.35,0.077000,息,18.35
2025-07-16,00943,13.81,13.75,0.052000,息,13.75
2025-07-16,00944,14.07,14.01,0.054000,息,14.01
2025-07-16,00945B,13.52,13.44,0.079000,息,13.44
2025-07-16,00952,9.63,9.61,0.020000,息,9.61
2025-07-16,00956,9.18,9.11,0.065000,息,9.11
2025-07-16,00960,13.72,13.52,0.200000,息,13.52
2025-07-16,00961,9.33,9.21,0.115000,息,9.21
2025-07-16,00963,10.13,10.07,0.059000,息,10.07
2025-07-16,00964,10.51,10.46,0.050000,息,10.46
2025-07-16,009804,12.03,11.65,0.380000,息,11.65
2025-07-16,1220,14.05,13.35,0.700000,息,13.35
2025-07-16,1233,31.20,30.25,0.950000,息,30.25
2025-07-16,1256,120.50,115.80,4.700000,息,116.00
2025-07-16,1440,13.15,12.85,0.300000,息,12.85
2025-07-16,1726,78.50,74.90,3.600000,息,74.90
2025-07-16,2536,29.10,28.60,0.500000,息,28.60
2025-07-16,2610,21.85,21.05,0.795870,息,21.05
2025-07-16,3024,13.35,12.95,0.400000,息,12.95
2025-07-16,3060,20.45,20.10,0.350000,息,20.10
2025-07-16,3406,414.00,396.00,18.000000,息,396.00
2025-07-16,3617,279.00,264.00,15.000000,息,264.00
2025-07-16,4536,188.00,177.00,11.000000,息,177.00
2025-07-16,5471,31.65,30.65,1.000000,息,30.65
2025-07-16,6405,24.95,24.85,0.100000,息,24.85
2025-07-16,6933,171.50,169.50,1.999209,息,169.50
2025-07-16,6936,38.85,37.16,1.686762,息,37.15
2025-07-16,9930,74.10,70.10,4.000000,息,70.10
