date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2025-07-25,1519,659.00,590.90,68.090910,權息,591.00,649.00,532.00
2025-07-25,1558,104.00,98.00,6.000000,息,98.00,107.50,88.20
2025-07-25,2495,23.45,22.15,1.300000,息,22.15,24.35,19.95
2025-07-25,2548,108.50,98.09,10.404761,權息,98.10,107.50,88.30
2025-07-25,6165,52.60,52.00,0.591006,息,52.00,57.20,46.80
2025-07-25,6189,79.00,62.50,16.499080,權息,62.50,68.70,56.30
2025-07-25,6277,60.40,58.30,2.100000,息,58.30,64.10,52.50
2025-07-25,6451,145.00,144.64,0.360000,息,144.50,159.00,130.50
2025-07-25,6958,22.85,20.97,1.877778,權息,20.95,23.05,18.90
2025-07-25,8249,53.50,51.48,2.016520,息,51.50,56.60,46.35
2025-07-25,9937,66.90,64.80,2.100000,息,64.80,71.20,58.40
