date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2023-01-30,0050,118.10,115.50,2.600000,息,115.50,127.05,103.95,115.50
2023-01-30,006203,57.00,55.77,1.230000,息,55.75,61.30,50.20,55.77
2023-01-30,00701,22.65,21.99,0.660000,息,21.99,24.18,19.80,21.99
2023-01-30,00702,22.19,21.90,0.290000,息,21.90,9999.95,0.01,21.90
2023-01-30,00714,19.43,19.31,0.117000,息,19.31,9999.95,0.01,19.31
2023-01-30,00735,25.83,25.51,0.320000,息,25.51,9999.95,0.01,25.51
2023-01-30,00736,20.37,20.18,0.190000,息,20.18,9999.95,0.01,20.18
2023-01-30,00770,30.01,27.21,2.800000,息,27.21,9999.95,0.01,27.21
2023-01-30,00830,24.60,24.48,0.120000,息,24.48,9999.95,0.01,24.48
2023-01-30,00881,14.41,14.06,0.350000,息,14.06,15.46,12.66,14.06
2023-01-30,2243,15.40,14.97,0.424427,權,15.40,16.90,13.50,15.40
2023-01-30,2731,104.50,102.35,2.145772,權,104.50,114.50,92.20,104.50
