date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2021-07-30,1301,102.00,99.60,2.400000,息,99.60,109.50,89.70
2021-07-30,1402,31.15,29.80,1.350000,息,29.80,32.75,26.85
2021-07-30,1519,44.55,43.25,1.300000,息,43.25,47.55,38.95
2021-07-30,2348,106.50,90.45,16.045455,權息,90.50,99.40,81.50
2021-07-30,3257,92.00,80.90,11.090909,權息,80.90,88.90,72.90
2021-07-30,3376,117.50,110.51,6.983307,息,110.50,121.50,99.50
2021-07-30,6005,17.20,16.10,1.100000,息,16.10,17.70,14.50
2021-07-30,6239,115.00,110.00,5.000000,息,110.00,121.00,99.00
2021-07-30,6285,76.00,73.49,2.501226,息,73.50,80.80,66.20
2021-07-30,8271,48.60,46.58,2.020000,息,46.60,51.20,41.95
2021-07-30,8404,41.85,40.85,1.000000,息,40.85,44.90,36.80
