date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2025-06-12,01010T,10.07,9.97,0.099582,息,9.97,10.96,8.98,9.97
2025-06-12,1515,29.85,28.85,1.000000,息,28.85,31.70,26.00,28.85
2025-06-12,1760,78.20,76.40,1.800000,息,76.40,84.00,68.80,76.40
2025-06-12,2105,47.10,44.70,2.400000,息,44.70,49.15,40.25,44.70
2025-06-12,2330,1065.00,1060.49,4.500020,息,1060.00,1165.00,955.00,1060.49
2025-06-12,3679,144.50,134.50,10.000000,息,134.50,147.50,121.50,134.50
2025-06-12,4958,107.00,102.20,4.800000,息,102.00,112.00,92.00,102.20
2025-06-12,6423,89.80,88.01,1.783844,權,88.00,96.80,79.30,88.01
2025-06-12,6491,332.50,321.50,11.000000,息,321.50,353.50,289.50,321.50
2025-06-12,6965,101.50,95.50,6.000000,息,95.50,105.00,86.00,95.50
2025-06-12,8438,31.65,30.35,1.300000,息,30.35,33.35,27.35,30.35
2025-06-12,8454,299.00,286.20,12.800000,息,286.00,314.50,258.00,286.20
