date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2022-06-23,1218,29.55,28.55,1.000000,息,28.55,31.40,25.70
2022-06-23,1319,44.50,43.65,0.850000,息,43.65,48.00,39.30
2022-06-23,1323,34.15,32.55,1.600000,息,32.55,35.80,29.30
2022-06-23,1439,19.75,19.55,0.200000,息,19.55,21.50,17.60
2022-06-23,2104,19.50,19.30,0.200000,息,19.30,21.20,17.40
2022-06-23,2367,17.60,17.33,0.268895,權,17.60,19.35,15.60
2022-06-23,2450,33.00,31.00,2.000000,息,31.00,34.10,27.90
2022-06-23,2454,807.00,733.99,73.001060,息,734.00,807.00,661.00
2022-06-23,2455,81.60,77.60,4.000000,息,77.60,85.30,69.90
2022-06-23,2461,20.05,18.85,1.191803,息,18.85,20.70,17.00
2022-06-23,2480,89.10,83.48,5.620000,息,83.50,91.80,75.20
2022-06-23,2504,25.25,23.45,1.800000,息,23.45,25.75,21.15
2022-06-23,2722,32.05,31.85,0.200000,息,31.85,35.00,28.70
2022-06-23,3056,31.80,30.30,1.500000,息,30.30,33.30,27.30
2022-06-23,3518,19.65,18.65,1.000000,息,18.65,20.50,16.80
2022-06-23,3528,51.30,47.50,3.800000,息,47.50,52.20,42.75
2022-06-23,3583,78.60,76.10,2.500000,息,76.10,83.70,68.50
2022-06-23,3669,47.50,43.70,3.800000,息,43.70,48.05,39.35
2022-06-23,3705,42.30,40.60,1.700000,息,40.60,44.65,36.55
2022-06-23,4148,51.30,49.80,1.500000,息,49.80,54.70,44.85
2022-06-23,4915,58.80,55.69,3.101710,息,55.70,61.20,50.20
2022-06-23,6155,22.85,22.00,0.850000,息,22.00,24.20,19.80
2022-06-23,6214,75.20,70.20,5.000000,息,70.20,77.20,63.20
2022-06-23,6477,44.50,43.98,0.510292,息,44.00,48.35,39.60
2022-06-23,6768,79.00,75.50,3.500000,息,75.50,83.00,68.00
2022-06-23,8210,65.50,62.49,3.001025,息,62.50,68.70,56.30
2022-06-23,8213,46.35,41.35,5.000000,息,41.35,45.45,37.25
