date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2022-08-04,1103,17.90,17.25,0.650000,息,17.25,18.95,15.55
2022-08-04,1109,19.85,18.34,1.503513,息,18.35,20.15,16.55
2022-08-04,1216,68.50,65.80,2.700000,息,65.80,72.30,59.30
2022-08-04,1530,30.80,29.30,1.500000,息,29.30,32.20,26.40
2022-08-04,1589,55.00,54.40,0.600000,息,54.40,59.80,49.00
2022-08-04,1713,24.25,23.40,0.850000,息,23.40,25.70,21.10
2022-08-04,1714,9.32,8.90,0.420000,息,8.90,9.79,8.01
2022-08-04,1795,133.50,131.56,1.931215,息,131.50,144.50,118.50
2022-08-04,2342,37.20,36.70,0.500000,息,36.70,40.35,33.05
2022-08-04,2345,253.00,247.00,5.998700,息,247.00,271.50,222.50
2022-08-04,2369,16.60,15.31,1.289126,息,15.30,16.80,13.80
2022-08-04,2376,92.30,80.30,12.000000,息,80.30,88.30,72.30
2022-08-04,2611,21.15,18.31,2.831819,權息,18.30,20.10,16.50
2022-08-04,2618,30.75,30.15,0.591694,息,30.15,33.15,27.15
2022-08-04,2816,16.90,15.90,1.000000,息,15.90,17.45,14.35
2022-08-04,2892,26.95,25.44,1.508824,權息,25.45,27.95,22.90
2022-08-04,3712,28.45,26.95,1.500000,息,26.95,29.60,24.30
2022-08-04,4766,135.50,129.50,6.000000,息,129.50,142.00,117.00
2022-08-04,4961,130.50,113.50,17.000000,息,113.50,124.50,102.50
2022-08-04,6201,42.20,39.20,3.000000,息,39.20,43.10,35.30
