date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2024-06-25,00907,16.86,16.53,0.330000,息,16.53,18.18,14.88
2024-06-25,2504,46.55,44.45,2.100000,息,44.45,48.85,40.05
2024-06-25,3231,110.00,107.40,2.599053,息,107.50,118.00,96.70
2024-06-25,3413,324.50,313.20,11.299914,息,313.00,344.50,282.00
2024-06-25,4952,64.40,63.10,1.300000,息,63.10,69.40,56.80
2024-06-25,6165,40.45,40.05,0.400000,息,40.05,44.05,36.05
2024-06-25,6214,132.00,126.80,5.200000,息,127.00,139.00,114.50
2024-06-25,6243,62.50,61.97,0.528890,權,62.50,68.70,55.80
2024-06-25,6438,113.50,111.00,2.500000,息,111.00,122.00,99.90
2024-06-25,6449,157.00,154.70,2.300000,息,154.50,170.00,139.50
2024-06-25,8210,292.00,287.00,4.999969,息,287.00,315.50,258.50
2024-06-25,9944,22.65,22.05,0.600000,息,22.05,24.25,19.85
