date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2026-07-14,1402,26.85,25.60,1.250000,息,25.60,28.15,23.05,25.60
2026-07-14,1603,31.85,29.85,2.000000,息,29.85,32.80,26.90,29.85
2026-07-14,2027,39.50,38.00,1.500000,息,38.00,41.80,34.20,38.00
2026-07-14,2029,20.95,20.35,0.600000,息,20.35,22.35,18.35,20.35
2026-07-14,2501,23.50,22.30,1.200000,息,22.30,24.50,20.10,22.30
2026-07-14,2609,50.10,48.10,2.000000,息,48.10,52.90,43.30,48.10
2026-07-14,2633,26.45,25.30,1.150000,息,25.30,27.80,22.80,25.30
2026-07-14,2836A,24.85,24.07,0.775000,息,24.05,26.45,21.70,24.07
2026-07-14,2849,14.65,14.14,0.510000,息,14.15,15.55,12.75,14.14
2026-07-14,3013,99.50,99.10,0.400000,息,99.10,109.00,89.20,99.10
2026-07-14,3130,221.00,206.29,14.704350,息,206.50,226.50,186.00,206.29
2026-07-14,3150,18.05,17.55,0.500000,息,17.55,19.30,15.80,17.55
2026-07-14,3532,465.50,464.50,1.000000,息,464.50,510.00,418.50,464.50
2026-07-14,3645,79.50,78.30,1.200000,息,78.30,86.10,70.50,78.30
2026-07-14,3717,25.40,25.20,0.197058,息,25.20,27.70,22.70,25.20
2026-07-14,4588,58.70,55.70,3.000000,息,55.70,61.20,50.20,55.70
2026-07-14,5471,65.00,64.20,0.800000,息,64.20,70.60,57.80,64.20
2026-07-14,6698,39.90,39.40,0.500000,息,39.40,43.30,35.50,39.40
2026-07-14,6906,80.30,78.50,1.800000,息,78.50,86.30,70.70,78.50
