date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2016-08-25,1103,8.92,8.82,0.100000,息,8.82,9.70,7.94,8.82
2016-08-25,1541,55.10,51.88,3.211852,息,51.90,57.00,46.70,51.88
2016-08-25,1709,17.35,16.17,1.179110,息,16.15,17.75,14.60,16.17
2016-08-25,2012,13.95,13.45,0.500000,息,13.45,14.75,12.15,13.45
2016-08-25,2103,28.90,27.84,1.060000,息,27.85,30.60,25.10,27.84
2016-08-25,2227,218.50,206.00,12.500000,息,206.00,226.50,185.50,206.00
2016-08-25,2383,83.30,79.00,4.290922,息,79.00,86.90,71.10,79.00
2016-08-25,2441,40.80,38.40,2.400000,息,38.40,42.20,34.60,38.40
2016-08-25,2444,13.70,13.55,0.150000,息,13.55,14.90,12.20,13.55
2016-08-25,3004,57.00,55.20,1.800000,息,55.20,60.70,49.70,55.20
2016-08-25,3013,15.75,15.43,0.314123,息,15.45,16.95,13.90,15.43
2016-08-25,3029,17.85,16.85,1.000000,息,16.85,18.50,15.20,16.85
2016-08-25,3050,12.45,11.65,0.800000,息,11.65,12.80,10.50,11.65
2016-08-25,3437,23.60,22.10,1.500000,息,22.10,24.30,19.90,22.10
2016-08-25,4942,24.15,22.89,1.257611,息,22.90,25.15,20.65,22.89
2016-08-25,9946,13.50,12.50,1.000000,息,12.50,13.75,11.25,12.50
