date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2023-07-26,1110,19.70,19.60,0.100000,息,19.60,21.55,17.65
2023-07-26,1229,69.30,63.55,5.748598,權息,63.60,69.90,57.20
2023-07-26,1444,10.95,10.52,0.421154,權,10.50,11.55,9.47
2023-07-26,1465,14.50,13.65,0.850000,息,13.65,15.00,12.30
2023-07-26,1540,17.90,17.30,0.600000,息,17.30,19.00,15.60
2023-07-26,1786,95.30,93.31,1.980110,息,93.30,102.50,84.00
2023-07-26,2002,29.35,28.35,1.000000,息,28.35,31.15,25.55
2023-07-26,2002A,45.50,44.10,1.400000,息,44.10,48.50,39.70
2023-07-26,2014,24.70,24.35,0.350000,息,24.35,26.75,21.95
2023-07-26,2023,15.10,14.79,0.301529,息,14.80,16.25,13.35
2023-07-26,2228,104.00,100.00,4.000000,息,100.00,110.00,90.00
2023-07-26,2392,43.30,41.10,2.200000,息,41.10,45.20,37.00
2023-07-26,2838,16.30,15.42,0.871429,權息,15.40,16.95,13.90
2023-07-26,2887,19.30,18.03,1.267371,權息,18.05,19.80,16.25
2023-07-26,3266,13.95,13.45,0.500000,息,13.45,14.75,12.15
2023-07-26,3535,19.70,18.70,1.000000,息,18.70,20.55,16.85
2023-07-26,4545,31.60,30.10,1.500000,息,30.10,33.10,27.10
2023-07-26,6464,93.80,88.80,5.000000,息,88.80,97.60,80.00
2023-07-26,8404,21.95,20.71,1.235715,權息,20.70,22.75,18.65
2023-07-26,9925,41.90,39.90,2.000000,息,39.90,43.85,35.95
2023-07-26,9937,68.00,65.90,2.100000,息,65.90,72.40,59.40
