date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2016-06-30,1710,19.90,19.40,0.500000,息,19.40,21.30,17.50
2016-06-30,1733,52.70,50.45,2.240593,息,50.50,55.40,45.45
2016-06-30,2362,27.75,26.62,1.122007,息,26.60,29.25,24.00
2016-06-30,2395,238.50,232.50,6.000000,息,232.50,255.50,209.50
2016-06-30,2397,50.20,47.35,2.850000,息,47.35,52.00,42.65
2016-06-30,2404,52.00,47.50,4.500000,息,47.50,52.20,42.75
2016-06-30,2480,27.05,25.05,2.000000,息,25.05,27.55,22.55
2016-06-30,2832,19.90,18.70,1.200000,息,18.70,20.55,16.85
2016-06-30,3003,36.60,35.60,1.000000,息,35.60,39.15,32.05
2016-06-30,3045,115.00,109.40,5.600000,息,109.50,120.00,98.50
2016-06-30,3056,17.35,14.85,2.500000,息,14.85,16.30,13.40
2016-06-30,8249,21.25,19.45,1.800000,息,19.45,21.35,17.55
2016-06-30,8271,30.20,28.18,2.013280,息,28.20,30.95,25.40
2016-06-30,8463,18.70,17.70,1.000000,息,17.70,19.45,15.95
