date,stock_id,pre_close,ref_price,value,kind,open_base
2015-07-21,1326,74.10,72.90,1.200000,息,72.90
2015-07-21,1592,27.60,26.60,1.000000,息,26.60
2015-07-21,1715,16.30,14.68,1.613282,權息,14.75
2015-07-21,1733,44.90,42.40,2.500000,息,42.40
2015-07-21,1907,10.90,10.50,0.400000,息,10.50
2015-07-21,2009,8.46,8.06,0.400000,息,8.06
2015-07-21,2013,21.15,20.35,0.800000,息,20.35
2015-07-21,2029,20.45,19.30,1.150000,息,19.30
2015-07-21,2437,59.00,54.00,5.000000,息,54.00
2015-07-21,2468,12.00,11.50,0.500000,息,11.50
2015-07-21,2705,11.45,11.27,0.174462,息,11.25
2015-07-21,3706,29.40,28.71,0.689645,息,28.70
2015-07-21,5215,41.00,38.00,3.000000,息,38.00
2015-07-21,5533,19.80,18.11,1.686793,權息,18.10
2015-07-21,8249,22.30,20.40,1.900000,息,20.40
2015-07-21,8271,23.15,20.95,2.200000,息,20.95
