date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2022-07-04,1231,87.40,77.38,10.012612,權息,77.40,85.10,69.70,77.38
2022-07-04,1452,21.20,19.20,2.000000,息,19.20,21.10,17.30,19.20
2022-07-04,2317,106.00,100.80,5.200000,息,101.00,110.50,90.80,100.80
2022-07-04,2327,282.00,271.89,10.102813,息,272.00,299.00,245.00,271.89
2022-07-04,2354,47.00,45.30,1.700000,息,45.30,49.80,40.80,45.30
2022-07-04,2409,15.05,14.05,1.000000,息,14.05,15.45,12.65,14.05
2022-07-04,2417,19.70,19.55,0.146103,息,19.55,21.50,17.60,19.55
2022-07-04,2451,68.50,62.50,6.000000,息,62.50,68.70,56.30,62.50
2022-07-04,2464,38.35,36.15,2.200000,息,36.15,39.75,32.55,36.15
2022-07-04,2820,16.70,15.80,0.900000,息,15.80,17.35,14.25,15.80
2022-07-04,2882,49.70,46.20,3.500000,息,46.20,50.80,41.60,46.20
2022-07-04,2882A,62.50,60.22,2.280000,息,60.20,66.20,54.20,60.22
2022-07-04,2882B,62.60,60.47,2.130000,息,60.50,66.50,54.50,60.47
2022-07-04,3090,48.60,44.60,4.000000,息,44.60,49.05,40.15,44.60
2022-07-04,3592,339.00,294.00,45.000000,息,294.00,323.00,265.00,294.00
2022-07-04,3596,108.00,101.29,6.709021,息,101.50,111.00,91.20,101.29
2022-07-04,4532,16.55,15.85,0.699859,息,15.85,17.40,14.30,15.85
2022-07-04,4906,27.10,25.56,1.539290,息,25.55,28.10,23.05,25.56
2022-07-04,4968,142.50,139.00,3.500000,息,139.00,152.50,125.50,139.00
2022-07-04,5007,56.00,53.00,3.000000,息,53.00,58.30,47.70,53.00
2022-07-04,5234,83.30,78.00,5.300000,息,78.00,85.80,70.20,78.00
2022-07-04,6136,18.20,16.95,1.250000,息,16.95,18.60,15.30,16.95
2022-07-04,6271,188.00,178.99,9.000378,息,179.00,196.50,161.50,178.99
2022-07-04,6281,84.80,79.80,5.000000,息,79.80,87.70,71.90,79.80
2022-07-04,6790,40.15,37.15,3.000000,息,37.15,40.85,33.45,37.15
2022-07-04,8481,66.90,60.40,6.500000,息,60.40,66.40,54.40,60.40
2022-07-04,9931,41.10,39.70,1.400000,息,39.70,43.65,35.75,39.70
2022-07-04,9943,53.10,52.60,0.500000,息,52.60,57.80,47.35,52.60
