date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2018-08-21,1445,8.02,7.82,0.200000,息,7.82,8.60,7.04,7.82
2018-08-21,1537,154.00,144.50,9.500000,息,144.50,158.50,130.50,144.50
2018-08-21,2227,265.50,244.50,21.000000,息,244.50,268.50,220.50,244.50
2018-08-21,2399,14.10,13.30,0.800000,息,13.30,14.60,12.00,13.30
2018-08-21,3029,22.45,21.15,1.299639,息,21.15,23.25,19.05,21.15
2018-08-21,3033,22.90,20.83,2.061782,權息,20.85,22.90,18.75,20.83
2018-08-21,3515,66.10,62.10,4.000000,息,62.10,68.30,55.90,62.10
2018-08-21,5269,440.00,434.00,6.000000,息,434.00,477.00,391.00,434.00
2018-08-21,5880,18.90,17.62,1.278641,權息,17.60,19.35,15.90,17.62
2018-08-21,6452,376.00,368.00,8.000000,息,368.00,404.50,331.50,368.00
2018-08-21,8478,49.00,46.93,2.066915,息,46.95,51.60,42.25,46.93
