date,stock_id,pre_close,ref_price,value,kind,open_base
2017-08-03,1216,58.80,56.70,2.100000,息,56.70
2017-08-03,1530,31.45,30.75,0.700000,息,30.75
2017-08-03,1717,34.20,31.14,3.057143,權息,31.15
2017-08-03,2332,11.30,11.00,0.300000,息,11.00
2017-08-03,2450,58.20,54.21,3.982226,息,54.20
2017-08-03,2458,46.30,44.73,1.570000,息,44.75
2017-08-03,2476,26.95,25.25,1.700000,息,25.25
2017-08-03,2539,32.15,27.77,4.377273,權息,27.75
2017-08-03,2855,13.95,13.40,0.549424,權,13.40
2017-08-03,3013,19.95,19.45,0.500000,息,19.45
2017-08-03,3036,45.80,43.40,2.400000,息,43.40
2017-08-03,3665,225.50,219.18,6.314178,息,219.00
2017-08-03,4552,114.50,106.50,8.000000,息,106.50
2017-08-03,6269,143.00,132.00,10.991978,權息,132.00
2017-08-03,8021,23.65,22.73,0.911400,息,22.75
2017-08-03,8464,368.50,358.50,10.000000,息,358.50
