date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2015-07-29,1234,34.35,33.15,1.200000,息,33.15,36.45,29.85,33.15
2015-07-29,1434,30.75,29.35,1.400000,息,29.35,32.25,26.45,29.35
2015-07-29,1440,13.60,13.29,0.302971,權息,13.30,14.60,12.00,13.29
2015-07-29,1467,11.40,10.90,0.500000,息,10.90,11.95,9.81,10.90
2015-07-29,1617,6.57,6.27,0.300000,息,6.27,6.89,5.65,6.27
2015-07-29,2382,64.80,60.80,4.000000,息,60.80,66.80,54.80,60.80
2015-07-29,2402,20.00,17.95,2.047890,息,17.95,19.70,16.20,17.95
2015-07-29,2511,10.45,9.65,0.800000,息,9.65,10.60,8.69,9.65
2015-07-29,2545,36.90,32.90,4.000000,息,32.90,36.15,29.65,32.90
2015-07-29,3033,22.00,20.05,1.943796,息,20.05,22.05,18.05,20.05
2015-07-29,3533,95.00,89.50,5.500000,息,89.50,98.40,80.60,89.50
2015-07-29,3665,144.00,132.44,11.550029,權息,132.50,145.50,119.50,132.44
2015-07-29,4104,42.20,42.06,0.136984,權,42.20,46.40,37.90,42.20
2015-07-29,4984,31.50,29.10,2.397388,息,29.10,32.00,26.20,29.10
2015-07-29,9937,36.65,35.45,1.200000,息,35.45,38.95,31.95,35.45
2015-07-29,9941,75.10,70.00,5.096211,息,70.00,77.00,63.00,70.00
