date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2026-06-11,1312,13.20,13.40,-0.209613,權,13.20,14.70,11.90
2026-06-11,1312A,22.20,22.37,-0.170421,權,22.20,24.60,20.00
2026-06-11,1605,34.80,34.30,0.500000,息,34.30,37.70,30.90
2026-06-11,1760,61.50,59.50,2.000000,息,59.50,65.40,53.60
2026-06-11,2030,18.65,18.15,0.500000,息,18.15,19.95,16.35
2026-06-11,2329,52.70,51.69,1.000042,息,51.70,56.80,46.55
2026-06-11,2330,2255.00,2248.99,6.000035,息,2250.00,2470.00,2025.00
2026-06-11,3030,323.00,316.00,7.000000,息,316.00,347.50,284.50
2026-06-11,3481,44.30,43.30,1.000000,息,43.30,47.60,39.00
2026-06-11,6834,70.00,69.60,0.400000,息,69.60,76.50,62.70
2026-06-11,6951,83.00,79.00,4.000000,息,79.00,86.90,71.10
2026-06-11,8454,449.50,439.50,10.000000,息,439.50,483.00,396.00
