date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2018-07-30,1474,12.50,11.90,0.600000,息,11.90,13.05,10.75,11.90
2018-07-30,1503,41.15,39.85,1.300000,息,39.85,43.80,35.90,39.85
2018-07-30,1528,14.40,14.25,0.140470,權,14.40,15.80,12.85,14.40
2018-07-30,1725,17.50,16.67,0.830000,息,16.65,18.30,15.05,16.67
2018-07-30,2382,55.60,52.20,3.400000,息,52.20,57.40,47.00,52.20
2018-07-30,2852,14.10,13.50,0.600000,息,13.50,14.85,12.15,13.50
2018-07-30,2915,62.00,58.00,4.000000,息,58.00,63.80,52.20,58.00
2018-07-30,3022,36.25,35.75,0.500000,息,35.75,39.30,32.20,35.75
2018-07-30,3037,16.70,16.20,0.498220,息,16.20,17.80,14.60,16.20
2018-07-30,4720,13.95,13.75,0.200000,息,13.75,15.10,12.40,13.75
2018-07-30,4938,69.20,65.19,4.001665,息,65.20,71.70,58.70,65.19
2018-07-30,6112,37.50,32.72,4.772727,權息,32.70,35.95,29.45,32.72
2018-07-30,8480,142.00,125.45,16.545455,權息,125.50,137.50,113.00,125.45
2018-07-30,9188,5.12,4.73,0.389800,息,4.73,5.20,4.26,4.73
2018-07-30,9905,27.10,25.40,1.700000,息,25.40,27.90,22.90,25.40
