date,stock_id,pre_close,ref_price,value,kind,open_base
2015-07-23,1101,39.10,36.61,2.490000,息,36.60
2015-07-23,1110,13.90,13.70,0.200000,息,13.70
2015-07-23,1307,39.45,36.74,2.702428,權息,36.75
2015-07-23,1337,17.90,17.19,0.707626,權息,17.20
2015-07-23,1604,13.00,12.00,1.000000,息,12.00
2015-07-23,1762,34.10,33.60,0.500000,息,33.60
2015-07-23,2105,63.20,60.20,3.000000,息,60.20
2015-07-23,2325,41.55,38.55,3.000000,息,38.55
2015-07-23,2414,18.15,16.95,1.200000,息,16.95
2015-07-23,2458,39.00,35.34,3.658297,息,35.35
2015-07-23,2480,28.55,26.55,2.000000,息,26.55
2015-07-23,2495,14.45,13.84,0.602401,息,13.85
2015-07-23,2603,16.20,15.94,0.259406,權息,15.95
2015-07-23,2731,168.00,163.80,4.200000,息,164.00
2015-07-23,3041,15.05,14.25,0.790096,息,14.25
2015-07-23,3416,54.40,50.40,4.000000,息,50.40
2015-07-23,3450,152.00,122.91,29.083333,權息,123.00
2015-07-23,4137,233.50,226.50,7.000000,息,226.50
2015-07-23,4935,36.25,34.25,2.000000,息,34.25
2015-07-23,5471,40.50,37.30,3.200000,息,37.30
2015-07-23,6257,25.60,23.48,2.118672,息,23.50
2015-07-23,6271,79.70,73.70,6.000000,息,73.70
2015-07-23,6412,45.00,42.66,2.332499,息,42.65
2015-07-23,8011,27.60,26.58,1.019631,息,26.60
2015-07-23,8131,20.10,18.70,1.400000,息,18.70
2015-07-23,9802,60.30,57.83,2.469736,息,57.80
2015-07-23,9905,30.25,28.25,2.000000,息,28.25
2015-07-23,9908,23.20,22.20,1.000000,息,22.20
