date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2023-06-16,00713,46.82,46.14,0.680000,息,46.14,50.75,41.53
2023-06-16,00896,16.42,16.27,0.150000,息,16.27,17.89,14.65
2023-06-16,00907,15.02,14.94,0.074000,息,14.94,16.43,13.45
2023-06-16,00915,18.90,18.58,0.320000,息,18.58,20.43,16.73
2023-06-16,00916,17.79,17.62,0.170000,息,17.62,9999.95,0.01
2023-06-16,00918,19.73,19.53,0.200000,息,19.53,21.48,17.58
2023-06-16,00919,20.32,19.78,0.540000,息,19.78,21.75,17.81
2023-06-16,1416,12.05,11.55,0.500000,息,11.55,12.70,10.40
2023-06-16,2247,352.50,337.50,15.000000,息,337.50,371.00,304.00
2023-06-16,2385,105.00,97.50,7.500000,息,97.50,107.00,87.80
2023-06-16,2388,81.90,81.75,0.150000,息,81.80,89.90,73.60
2023-06-16,2723,154.00,151.50,2.500000,息,151.50,166.50,136.50
2023-06-16,3679,94.70,84.70,10.000000,息,84.70,93.10,76.30
2023-06-16,4994,45.70,45.20,0.500000,息,45.20,49.70,40.70
