date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2025-03-27,01004T,11.83,11.62,0.204597,息,11.62,12.78,10.46
2025-03-27,1341,74.70,69.50,5.200000,息,69.50,76.40,62.60
2025-03-27,1445,16.85,16.35,0.500000,息,16.35,17.95,14.75
2025-03-27,1477,343.50,333.40,10.100000,息,333.50,366.50,300.50
2025-03-27,2015,72.00,68.50,3.500000,息,68.50,75.30,61.70
2025-03-27,2324,36.50,35.10,1.400000,息,35.10,38.60,31.60
2025-03-27,2458,157.00,153.23,3.763396,息,153.00,168.50,138.00
2025-03-27,2483,21.75,21.45,0.300000,息,21.45,23.55,19.35
2025-03-27,2496,89.00,83.32,5.680000,息,83.30,91.60,75.00
2025-03-27,3038,28.80,27.30,1.500000,息,27.30,30.00,24.60
2025-03-27,3164,22.50,21.70,0.800000,息,21.70,23.85,19.55
2025-03-27,4770,331.00,319.00,12.000000,息,319.00,350.50,287.50
2025-03-27,4949,40.90,39.80,1.099565,息,39.80,43.75,35.85
2025-03-27,5225,137.50,127.10,10.394332,息,127.00,139.50,114.50
2025-03-27,5388,129.50,124.90,4.600000,息,125.00,137.00,112.50
2025-03-27,6415,437.50,435.09,2.401105,息,435.00,478.50,392.00
2025-03-27,6581,120.00,114.00,6.000000,息,114.00,125.00,103.00
2025-03-27,6955,165.50,164.00,1.500000,息,164.00,180.00,148.00
2025-03-27,7732,44.00,42.00,2.000000,息,42.00,46.20,37.80
