date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2017-07-19,1582,71.30,65.85,5.447666,息,65.90,72.40,59.30,65.85
2017-07-19,2029,39.00,36.55,2.450000,息,36.55,40.20,32.90,36.55
2017-07-19,2520,20.50,19.40,1.100000,息,19.40,21.30,17.50,19.40
2017-07-19,2546,18.70,17.20,1.500000,息,17.20,18.90,15.50,17.20
2017-07-19,2903,15.75,15.05,0.700000,息,15.05,16.55,13.55,15.05
2017-07-19,3032,45.95,43.75,2.200000,息,43.75,48.10,39.40,43.75
2017-07-19,3532,91.60,90.93,0.670000,息,90.90,100.00,81.90,90.93
2017-07-19,4536,105.50,99.50,6.000000,息,99.50,109.00,89.60,99.50
2017-07-19,5305,31.20,30.00,1.198742,息,30.00,33.00,27.00,30.00
2017-07-19,5388,81.10,76.90,4.200000,息,76.90,84.50,69.30,76.90
2017-07-19,6176,72.20,67.70,4.500000,息,67.70,74.40,61.00,67.70
2017-07-19,6177,25.90,23.44,2.454882,權息,23.45,25.75,21.10,23.44
2017-07-19,9919,11.05,10.85,0.200000,息,10.85,11.90,9.77,10.85
2017-07-19,9942,82.40,78.40,4.000000,息,78.40,86.20,70.60,78.40
