date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2023-08-25,1324,11.75,11.55,0.200000,息,11.55,12.70,10.40
2023-08-25,1528,12.45,12.35,0.100000,息,12.35,13.55,11.15
2023-08-25,1615,40.00,36.36,3.636364,權,36.35,39.95,32.75
2023-08-25,1722,62.70,60.20,2.500000,息,60.20,66.20,54.20
2023-08-25,2328,39.10,37.70,1.400000,息,37.70,41.45,33.95
2023-08-25,3017,387.00,382.00,4.995800,息,382.00,420.00,344.00
2023-08-25,3704,48.80,47.56,1.238091,息,47.55,52.30,42.85
2023-08-25,5525,26.50,23.58,2.915095,權息,23.60,25.90,21.25
2023-08-25,6153,21.70,21.45,0.240866,息,21.45,23.55,19.35
2023-08-25,8105,13.75,13.55,0.200000,息,13.55,14.90,12.20
2023-08-25,9921,203.00,195.20,7.800000,息,195.00,214.50,176.00
2023-08-25,9946,14.10,13.67,0.427730,息,13.65,15.00,12.35
