date,stock_id,pre_close,ref_price,value,kind,open_base
2022-07-26,1104,22.35,21.35,1.000000,息,21.35
2022-07-26,1201,20.60,20.09,0.501000,息,20.10
2022-07-26,1434,26.50,25.50,1.000000,息,25.50
2022-07-26,1436,61.90,57.74,4.154166,息,57.70
2022-07-26,1809,11.95,11.70,0.250000,息,11.70
2022-07-26,2002,31.30,28.20,3.100000,息,28.20
2022-07-26,2002A,50.90,47.80,3.100000,息,47.80
2022-07-26,2014,28.70,25.90,2.800000,息,25.90
2022-07-26,2355,28.85,28.35,0.500000,息,28.35
2022-07-26,4935,60.30,55.30,5.000000,息,55.30
2022-07-26,4968,141.00,140.32,0.678727,權,141.00
2022-07-26,8411,16.20,15.80,0.400000,息,15.80
2022-07-26,9925,40.60,38.60,2.000000,息,38.60
2022-07-26,9926,53.30,51.30,2.000000,息,51.30
2022-07-26,9937,49.65,47.55,2.100000,息,47.55
2022-07-26,9941,214.00,175.90,38.091289,權息,178.00
2022-07-26,9941A,52.90,48.75,4.148725,權息,50.90
