date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2015-07-03,2362,37.10,34.60,2.500000,息,34.60,38.05,31.15,34.60
2015-07-03,2404,33.95,31.45,2.500000,息,31.45,34.55,28.35,31.45
2015-07-03,2459,38.70,36.17,2.526676,息,36.15,39.75,32.60,36.17
2015-07-03,2605,25.00,24.00,1.000000,息,24.00,26.40,21.60,24.00
2015-07-03,2883,12.00,11.40,0.600000,息,11.40,12.50,10.30,11.40
2015-07-03,3607,71.90,67.74,4.153829,息,67.70,74.50,61.00,67.74
2015-07-03,4916,21.50,20.00,1.500000,息,20.00,22.00,18.00,20.00
2015-07-03,6155,20.20,18.81,1.388119,權息,18.80,20.65,16.95,18.81
2015-07-03,6189,36.35,33.15,3.200000,息,33.15,36.45,29.85,33.15
2015-07-03,6192,55.40,52.40,3.000000,息,52.40,57.60,47.20,52.40
2015-07-03,9943,61.90,57.90,4.000000,息,57.90,63.60,52.20,57.90
