date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2015-07-02,1325,19.35,18.90,0.450000,息,18.90,20.75,17.05
2015-07-02,1414,8.20,7.90,0.300000,息,7.90,8.69,7.11
2015-07-02,1451,26.70,24.90,1.800000,息,24.90,27.35,22.45
2015-07-02,1710,24.35,23.35,1.000000,息,23.35,25.65,21.05
2015-07-02,1717,32.90,31.10,1.800000,息,31.10,34.20,28.00
2015-07-02,2107,29.40,26.60,2.800000,息,26.60,29.25,23.95
2015-07-02,2228,144.00,140.50,3.500000,息,140.50,154.50,126.50
2015-07-02,2316,29.30,27.80,1.500000,息,27.80,30.55,25.05
2015-07-02,2820,11.80,11.08,0.720000,息,11.10,12.15,9.98
2015-07-02,3338,26.00,24.00,1.998847,息,24.00,26.40,21.60
2015-07-02,3653,55.00,51.20,3.800000,息,51.20,56.30,46.10
2015-07-02,4722,26.60,25.10,1.500000,息,25.10,27.60,22.60
2015-07-02,6108,17.00,15.90,1.100000,息,15.90,17.45,14.35
2015-07-02,6128,35.10,32.30,2.800000,息,32.30,35.50,29.10
2015-07-02,6164,13.25,12.40,0.850000,息,12.40,13.60,11.20
2015-07-02,6505,79.80,78.95,0.850000,息,79.00,86.80,71.10
