date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2014-02-12,1101,,4.19,,17.91,1.57,
2014-02-12,1102,,5.07,,20.35,1.46,
2014-02-12,1103,,0.00,,52.00,0.66,
2014-02-12,1104,,2.50,,20.66,1.33,
2014-02-12,1108,,0.00,,18.48,0.79,
2014-02-12,1109,,3.14,,25.21,0.85,
2014-02-12,1110,,0.59,,105.31,1.11,
2014-02-12,1201,,1.21,,26.99,3.02,
2014-02-12,1203,,1.21,,20.29,1.46,
2014-02-12,1210,,4.65,,21.68,1.17,
2014-02-12,1213,,0.00,,72.42,1.75,
2014-02-12,1215,,5.16,,10.62,0.86,
2014-02-12,1216,,4.14,,18.37,3.00,
2014-02-12,1217,,0.00,,,0.87,
2014-02-12,1218,,0.00,,,1.27,
2014-02-12,1219,,2.08,,,1.23,
2014-02-12,1220,,4.01,,20.79,0.84,
2014-02-12,1225,,3.33,,,0.97,
2014-02-12,1227,,3.95,,27.86,5.68,
2014-02-12,1229,,5.17,,11.54,0.83,
2014-02-12,1231,,5.38,,16.51,2.05,
2014-02-12,1232,,4.64,,18.70,3.25,
2014-02-12,1233,,4.81,,20.34,3.08,
2014-02-12,1234,,7.86,,1.69,0.74,
2014-02-12,1235,,0.00,,,1.46,
2014-02-12,1236,,2.66,,15.38,1.92,
2014-02-12,1262,,0.00,,21.38,3.95,
2014-02-12,1301,,2.08,,27.27,1.95,
2014-02-12,1303,,0.62,,25.28,1.89,
2014-02-12,1304,,4.77,,37.41,1.30,
2014-02-12,1305,,6.64,,9.12,1.14,
2014-02-12,1307,,5.76,,14.39,1.61,
2014-02-12,1308,,3.93,,30.30,1.32,
2014-02-12,1309,,0.00,,36.09,0.91,
2014-02-12,1310,,0.00,,14.54,1.84,
2014-02-12,1312,,4.83,,12.62,1.25,
2014-02-12,1313,,7.17,,29.06,0.88,
2014-02-12,1314,,3.77,,,0.96,
2014-02-12,1315,,3.49,,45.48,0.83,
2014-02-12,1316,,0.00,,,1.59,
2014-02-12,1319,,1.40,,21.08,1.58,
2014-02-12,1321,,0.00,,,1.56,
2014-02-12,1323,,2.97,,15.21,2.42,
2014-02-12,1324,,2.61,,22.57,1.15,
2014-02-12,1325,,2.16,,28.49,1.18,
2014-02-12,1326,,1.23,,17.81,1.75,
2014-02-12,1337,,5.63,,12.69,2.11,
2014-02-12,1338,,2.07,,34.47,2.09,
2014-02-12,1339,,3.06,,15.81,2.01,
2014-02-12,1340,,0.00,,18.04,3.22,
2014-02-12,1402,,4.76,,23.68,1.47,
2014-02-12,1409,,3.20,,14.91,0.69,
2014-02-12,1410,,5.29,,20.64,1.57,
2014-02-12,1413,,0.00,,,0.83,
2014-02-12,1414,,3.94,,15.30,0.66,
2014-02-12,1416,,5.14,,77.80,1.06,
2014-02-12,1417,,5.83,,,0.76,
2014-02-12,1418,,0.00,,,0.81,
2014-02-12,1419,,1.28,,64.10,1.64,
2014-02-12,1423,,0.00,,,0.54,
2014-02-12,1432,,17.02,,5.15,1.98,
2014-02-12,1434,,3.13,,29.63,1.10,
2014-02-12,1435,,0.00,,,0.88,
2014-02-12,1436,,0.00,,,1.55,
2014-02-12,1437,,0.00,,,0.93,
2014-02-12,1438,,0.00,,26.68,0.98,
2014-02-12,1439,,3.39,,,0.65,
2014-02-12,1440,,1.47,,24.23,1.28,
2014-02-12,1441,,2.01,,41.46,0.84,
2014-02-12,1442,,3.22,,5.86,1.73,
2014-02-12,1443,,0.00,,,0.65,
2014-02-12,1444,,5.50,,12.53,0.87,
2014-02-12,1445,,2.86,,25.00,0.76,
2014-02-12,1446,,0.93,,,2.30,
2014-02-12,1447,,0.00,,9.03,1.03,
2014-02-12,1449,,0.00,,,3.44,
2014-02-12,1451,,4.24,,18.46,1.28,
2014-02-12,1452,,4.78,,17.42,0.69,
2014-02-12,1453,,8.42,,10.20,0.80,
2014-02-12,1454,,2.47,,47.59,0.66,
2014-02-12,1455,,0.00,,19.42,0.83,
2014-02-12,1456,,0.00,,,41.18,
2014-02-12,1457,,0.00,,30.27,0.57,
2014-02-12,1459,,1.10,,75.67,0.78,
2014-02-12,1460,,0.00,,32.81,1.05,
2014-02-12,1463,,0.00,,1690.00,1.48,
2014-02-12,1464,,1.53,,81.56,1.19,
2014-02-12,1465,,6.15,,14.64,0.82,
2014-02-12,1466,,5.25,,17.80,1.17,
2014-02-12,1467,,2.87,,13.04,1.26,
2014-02-12,1468,,0.00,,,1.34,
2014-02-12,1469,,0.00,,,0.94,
2014-02-12,1470,,0.00,,56.90,1.58,
2014-02-12,1471,,0.00,,,0.98,
2014-02-12,1472,,0.00,,,6.41,
2014-02-12,1473,,3.14,,16.50,1.12,
2014-02-12,1474,,1.12,,,0.68,
2014-02-12,1475,,0.00,,,2.18,
2014-02-12,1476,,1.40,,36.61,12.73,
2014-02-12,1477,,3.96,,20.89,5.29,
2014-02-12,1503,,2.66,,20.11,1.00,
2014-02-12,1504,,3.01,,17.75,1.59,
2014-02-12,1506,,0.00,,,1.89,
2014-02-12,1507,,2.61,,23.46,3.76,
2014-02-12,1512,,0.00,,,1.11,
2014-02-12,1513,,4.94,,21.32,1.30,
2014-02-12,1514,,5.11,,27.97,0.75,
2014-02-12,1515,,0.00,,13.60,0.97,
2014-02-12,1516,,0.00,,,1.76,
2014-02-12,1517,,4.03,,12.66,1.22,
2014-02-12,1519,,1.44,,20.41,1.54,
2014-02-12,1521,,5.28,,19.27,3.36,
2014-02-12,1522,,0.00,,72.60,1.14,
2014-02-12,1524,,0.00,,,0.69,
2014-02-12,1525,,1.90,,21.05,2.19,
2014-02-12,1526,,0.00,,18.03,1.17,
2014-02-12,1527,,1.55,,12.72,1.94,
2014-02-12,1528,,3.63,,21.34,1.08,
2014-02-12,1529,,0.00,,,1.62,
2014-02-12,1530,,3.31,,22.18,1.78,
2014-02-12,1531,,5.19,,12.35,1.04,
2014-02-12,1532,,3.19,,16.86,1.46,
2014-02-12,1533,,0.68,,40.98,2.14,
2014-02-12,1535,,5.22,,15.85,2.95,
2014-02-12,1536,,1.45,,30.18,4.11,
2014-02-12,1537,,5.46,,10.73,2.63,
2014-02-12,1538,,0.00,,,1.79,
2014-02-12,1539,,0.00,,18.40,2.09,
2014-02-12,1540,,4.78,,32.15,1.29,
2014-02-12,1541,,0.00,,,1.37,
2014-02-12,1560,,3.39,,21.78,3.18,
