date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2012-03-08,1101,,5.59,,14.26,1.41,
2012-03-08,1102,,5.88,,10.47,1.40,
2012-03-08,1103,,4.33,,33.78,0.65,
2012-03-08,1104,,6.58,,19.49,0.74,
2012-03-08,1108,,0.00,,,0.58,
2012-03-08,1109,,2.60,,,0.77,
2012-03-08,1110,,0.88,,570.00,0.79,
2012-03-08,1201,,1.75,,10.59,2.46,
2012-03-08,1203,,2.24,,36.05,1.32,
2012-03-08,1210,,5.49,,13.91,1.50,
2012-03-08,1213,,0.00,,184.29,2.26,
2012-03-08,1215,,6.37,,22.11,0.89,
2012-03-08,1216,,4.67,,22.20,2.71,
2012-03-08,1217,,0.00,,107.00,0.98,
2012-03-08,1218,,3.82,,20.24,1.50,
2012-03-08,1219,,4.50,,6.77,1.20,
2012-03-08,1220,,0.00,,13.61,1.01,
2012-03-08,1225,,5.93,,18.24,1.08,
2012-03-08,1227,,4.72,,19.56,5.89,
2012-03-08,1229,,7.44,,8.88,0.83,
2012-03-08,1231,,3.50,,12.54,2.24,
2012-03-08,1232,,7.01,,13.27,2.82,
2012-03-08,1233,,4.15,,18.07,3.13,
2012-03-08,1234,,1.45,,50.66,1.88,
2012-03-08,1235,,1.00,,157.63,1.86,
2012-03-08,1236,,5.69,,19.22,1.80,
2012-03-08,1301,,7.56,,11.66,2.22,
2012-03-08,1303,,6.73,,16.19,2.05,
2012-03-08,1304,,8.65,,7.32,1.80,
2012-03-08,1305,,0.00,,43.46,0.97,
2012-03-08,1307,,8.63,,12.20,1.60,
2012-03-08,1308,,10.53,,7.66,1.63,
2012-03-08,1309,,12.32,,7.46,0.99,
2012-03-08,1310,,0.00,,,1.05,
2012-03-08,1312,,6.85,,7.37,0.99,
2012-03-08,1313,,11.12,,10.85,1.06,
2012-03-08,1314,,5.51,,5.67,1.87,
2012-03-08,1315,,3.12,,22.93,1.17,
2012-03-08,1316,,0.00,,,1.95,
2012-03-08,1319,,3.17,,19.25,1.30,
2012-03-08,1321,,0.00,,,2.17,
2012-03-08,1323,,7.50,,10.15,1.32,
2012-03-08,1324,,2.90,,13.66,0.99,
2012-03-08,1325,,5.21,,13.33,1.16,
2012-03-08,1326,,8.21,,10.78,2.05,
2012-03-08,1337,,0.00,,11.81,2.26,
2012-03-08,1402,,6.59,,11.91,1.70,
2012-03-08,1409,,8.00,,11.84,0.89,
2012-03-08,1410,,0.95,,14.57,1.20,
2012-03-08,1413,,0.00,,24.13,0.69,
2012-03-08,1414,,0.00,,2.41,1.10,
2012-03-08,1416,,3.82,,14.56,0.95,
2012-03-08,1417,,0.00,,18.28,0.96,
2012-03-08,1418,,0.00,,58.80,0.96,
2012-03-08,1419,,1.55,,69.38,2.47,
2012-03-08,1423,,0.00,,20.50,0.60,
2012-03-08,1432,,0.00,,1.96,0.48,
2012-03-08,1434,,6.85,,21.63,0.96,
2012-03-08,1435,,0.00,,,0.59,
2012-03-08,1436,,1.27,,4.67,1.01,
2012-03-08,1437,,0.94,,,0.89,
2012-03-08,1438,,0.00,,0.43,0.52,
2012-03-08,1439,,45.05,,,0.94,
2012-03-08,1440,,7.53,,22.81,0.99,
2012-03-08,1441,,0.00,,3.48,1.13,
2012-03-08,1442,,7.49,,9.37,2.04,
2012-03-08,1443,,0.00,,15.87,0.44,
2012-03-08,1444,,13.48,,7.59,1.08,
2012-03-08,1445,,6.36,,13.55,0.57,
2012-03-08,1446,,0.00,,7.37,0.98,
2012-03-08,1447,,4.07,,10.25,0.98,
2012-03-08,1449,,0.00,,,1.63,
2012-03-08,1451,,5.61,,9.65,0.93,
2012-03-08,1452,,11.43,,9.05,0.69,
2012-03-08,1453,,5.79,,215.75,0.79,
2012-03-08,1454,,0.00,,6.10,0.67,
2012-03-08,1455,,8.63,,6.81,1.01,
2012-03-08,1456,,0.00,,,1.56,
2012-03-08,1457,,5.11,,,0.75,
2012-03-08,1459,,12.55,,14.94,1.10,
2012-03-08,1460,,0.00,,,1.00,
2012-03-08,1463,,0.00,,,1.05,
2012-03-08,1464,,1.56,,106.67,1.22,
2012-03-08,1465,,14.67,,11.90,0.77,
2012-03-08,1466,,3.07,,6.20,1.35,
2012-03-08,1467,,0.00,,12.96,0.81,
2012-03-08,1468,,0.00,,,1.59,
2012-03-08,1469,,0.00,,103.33,0.76,
2012-03-08,1470,,1.42,,20.14,1.36,
2012-03-08,1471,,0.00,,,0.96,
2012-03-08,1472,,0.00,,13.75,0.94,
2012-03-08,1473,,6.18,,10.63,1.35,
2012-03-08,1474,,5.90,,9.72,0.65,
2012-03-08,1475,,0.00,,,0.58,
2012-03-08,1476,,4.45,,12.59,2.99,
2012-03-08,1477,,5.70,,14.21,3.15,
2012-03-08,1503,,3.69,,14.09,1.06,
2012-03-08,1504,,3.77,,14.23,1.09,
2012-03-08,1506,,0.00,,,1.86,
2012-03-08,1507,,4.13,,13.52,1.84,
2012-03-08,1512,,6.21,,61.92,0.70,
2012-03-08,1513,,5.92,,13.74,1.10,
2012-03-08,1514,,3.30,,19.78,0.78,
2012-03-08,1515,,0.00,,,0.70,
2012-03-08,1516,,0.00,,,0.98,
2012-03-08,1517,,5.26,,10.90,1.00,
2012-03-08,1519,,5.75,,18.13,1.51,
2012-03-08,1521,,6.78,,13.75,2.99,
2012-03-08,1522,,2.14,,61.09,0.84,
2012-03-08,1524,,0.00,,,0.57,
2012-03-08,1525,,4.24,,11.56,1.42,
2012-03-08,1526,,0.00,,13.21,1.02,
2012-03-08,1527,,0.00,,23.70,1.28,
2012-03-08,1528,,5.00,,10.07,1.00,
2012-03-08,1529,,0.00,,,0.67,
2012-03-08,1530,,4.05,,14.92,1.69,
2012-03-08,1531,,7.61,,8.39,1.02,
2012-03-08,1532,,9.37,,8.97,0.82,
2012-03-08,1533,,0.00,,121.56,1.04,
2012-03-08,1535,,5.21,,12.69,3.06,
2012-03-08,1536,,0.00,,16.53,1.35,
2012-03-08,1537,,7.94,,10.92,2.06,
2012-03-08,1538,,0.00,,,2.19,
2012-03-08,1539,,0.00,,,0.69,
2012-03-08,1540,,5.96,,20.37,1.44,
2012-03-08,1541,,0.00,,,1.26,
2012-03-08,1560,,3.43,,14.39,1.74,
2012-03-08,1582,,8.80,,12.17,1.42,
2012-03-08,1583,,2.83,,12.96,2.22,
2012-03-08,1590,,2.66,,19.55,4.69,
2012-03-08,1603,,0.00,,20.14,0.69,
2012-03-08,1604,,0.90,,8.83,0.65,
2012-03-08,1605,,3.79,,18.19,0.59,
2012-03-08,1608,,3.95,,63.36,0.77,
2012-03-08,1609,,5.14,,8.41,0.69,
2012-03-08,1611,,6.38,,14.22,1.33,
2012-03-08,1612,,5.61,,15.97,0.68,
2012-03-08,1613,,0.00,,2.80,0.67,
2012-03-08,1614,,2.84,,25.44,1.86,
2012-03-08,1615,,13.39,,8.36,1.00,
2012-03-08,1616,,0.00,,,0.52,
2012-03-08,1617,,3.42,,130.00,0.96,
2012-03-08,1618,,5.31,,11.53,0.55,
2012-03-08,1701,,3.11,,19.23,1.45,
2012-03-08,1702,,4.26,,26.93,2.66,
2012-03-08,1704,,6.30,,13.47,2.06,
2012-03-08,1707,,5.36,,12.39,2.89,
2012-03-08,1708,,4.17,,12.95,1.68,
2012-03-08,1709,,5.57,,12.11,1.49,
2012-03-08,1710,,5.92,,10.84,2.17,
2012-03-08,1711,,7.57,,18.39,1.51,
2012-03-08,1712,,6.04,,12.50,0.93,
2012-03-08,1713,,3.14,,31.81,0.79,
2012-03-08,1714,,6.32,,11.45,1.48,
2012-03-08,1715,,10.75,,20.22,0.83,
2012-03-08,1717,,7.75,,20.64,1.43,
2012-03-08,1718,,0.00,,28.04,1.04,
2012-03-08,1720,,4.57,,23.23,1.59,
2012-03-08,1721,,0.00,,,0.81,
2012-03-08,1722,,2.77,,22.95,1.54,
2012-03-08,1723,,5.27,,14.25,5.56,
2012-03-08,1724,,0.88,,9.34,2.00,
2012-03-08,1725,,8.67,,11.23,1.52,
2012-03-08,1726,,5.41,,12.06,1.18,
2012-03-08,1727,,6.84,,15.14,1.62,
2012-03-08,1729,,0.00,,1895.00,2.21,
2012-03-08,1730,,5.80,,11.13,1.25,
2012-03-08,1731,,3.38,,26.60,1.05,
2012-03-08,1732,,3.14,,34.57,1.41,
2012-03-08,1733,,5.75,,14.80,4.35,
2012-03-08,1734,,2.41,,50.09,1.94,
2012-03-08,1735,,4.26,,47.00,0.89,
2012-03-08,1736,,0.93,,20.85,3.00,
2012-03-08,1737,,2.50,,32.88,1.01,
2012-03-08,1762,,3.57,,23.18,2.87,
2012-03-08,1773,,10.53,,8.98,1.64,
2012-03-08,1789,,0.18,,34.24,4.30,
2012-03-08,1802,,4.31,,19.73,1.77,
2012-03-08,1805,,0.00,,25.38,1.58,
2012-03-08,1806,,7.33,,3.38,0.86,
2012-03-08,1808,,4.37,,8.44,2.14,
2012-03-08,1809,,2.80,,14.63,1.04,
2012-03-08,1810,,0.00,,52.42,0.68,
2012-03-08,1902,,10.08,,11.90,0.76,
2012-03-08,1903,,0.00,,,3.27,
2012-03-08,1904,,8.23,,11.25,0.74,
2012-03-08,1905,,10.74,,37.81,0.90,
2012-03-08,1906,,0.00,,21.16,0.67,
2012-03-08,1907,,5.00,,9.09,0.91,
2012-03-08,1909,,7.32,,12.44,0.65,
2012-03-08,2002,,8.30,,18.40,1.59,
2012-03-08,2006,,3.93,,10.52,1.38,
2012-03-08,2007,,6.70,,54.27,0.58,
2012-03-08,2008,,0.00,,,1.43,
2012-03-08,2009,,11.22,,15.31,0.90,
2012-03-08,2010,,10.24,,12.96,0.77,
2012-03-08,2012,,0.00,,14.41,0.79,
2012-03-08,2013,,5.15,,9.40,1.12,
2012-03-08,2014,,8.73,,,1.12,
2012-03-08,2015,,5.41,,10.10,1.82,
2012-03-08,2017,,0.00,,17.82,0.84,
2012-03-08,2020,,11.23,,27.40,1.05,
2012-03-08,2022,,0.00,,16.17,0.56,
2012-03-08,2023,,6.96,,47.92,0.70,
2012-03-08,2024,,0.00,,5.13,0.63,
2012-03-08,2025,,0.00,,,0.70,
2012-03-08,2027,,0.00,,13.81,1.02,
2012-03-08,2028,,0.00,,22.18,0.73,
2012-03-08,2029,,1.74,,19.19,0.82,
