date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2014-03-06,1101,,4.03,,18.64,1.63,
2014-03-06,1102,,4.99,,20.71,1.49,
2014-03-06,1103,,0.00,,51.33,0.65,
2014-03-06,1104,,2.49,,20.76,1.34,
2014-03-06,1108,,0.00,,19.91,0.85,
2014-03-06,1109,,3.15,,25.10,0.85,
2014-03-06,1110,,0.58,,106.88,1.13,
2014-03-06,1201,,1.24,,26.48,2.96,
2014-03-06,1203,,1.24,,19.75,1.42,
2014-03-06,1210,,4.50,,22.39,1.20,
2014-03-06,1213,,0.00,,71.94,1.74,
2014-03-06,1215,,4.51,,12.16,0.99,
2014-03-06,1216,,3.95,,19.24,3.14,
2014-03-06,1217,,0.00,,,0.91,
2014-03-06,1218,,0.00,,,1.37,
2014-03-06,1219,,2.05,,,1.25,
2014-03-06,1220,,3.86,,21.56,0.87,
2014-03-06,1225,,3.26,,,0.99,
2014-03-06,1227,,3.98,,27.67,5.64,
2014-03-06,1229,,5.14,,11.60,0.83,
2014-03-06,1231,,5.40,,16.47,2.05,
2014-03-06,1232,,4.58,,18.95,3.30,
2014-03-06,1233,,4.74,,20.64,3.13,
2014-03-06,1234,,7.60,,1.75,0.76,
2014-03-06,1235,,0.00,,,1.52,
2014-03-06,1236,,2.46,,16.61,2.08,
2014-03-06,1262,,0.00,,27.92,5.15,
2014-03-06,1301,,2.12,,26.77,1.91,
2014-03-06,1303,,0.63,,25.20,1.89,
2014-03-06,1304,,4.96,,35.98,1.25,
2014-03-06,1305,,6.90,,8.79,1.10,
2014-03-06,1307,,5.77,,14.37,1.60,
2014-03-06,1308,,4.18,,28.45,1.24,
2014-03-06,1309,,0.00,,34.53,0.87,
2014-03-06,1310,,0.00,,13.14,1.66,
2014-03-06,1312,,5.52,,11.04,1.09,
2014-03-06,1313,,7.27,,28.65,0.87,
2014-03-06,1314,,3.95,,,0.92,
2014-03-06,1315,,3.43,,46.27,0.85,
2014-03-06,1316,,0.00,,,1.69,
2014-03-06,1319,,1.37,,21.40,1.60,
2014-03-06,1321,,0.00,,,1.70,
2014-03-06,1323,,2.88,,15.68,2.50,
2014-03-06,1324,,2.63,,22.35,1.14,
2014-03-06,1325,,2.20,,28.01,1.16,
2014-03-06,1326,,1.28,,17.11,1.68,
2014-03-06,1337,,5.29,,13.51,2.25,
2014-03-06,1338,,2.13,,33.48,2.03,
2014-03-06,1339,,2.83,,17.10,2.18,
2014-03-06,1340,,0.00,,23.55,4.21,
2014-03-06,1402,,4.75,,23.76,1.47,
2014-03-06,1409,,3.20,,14.93,0.69,
2014-03-06,1410,,5.21,,20.95,1.59,
2014-03-06,1413,,0.00,,,0.77,
2014-03-06,1414,,3.95,,15.29,0.66,
2014-03-06,1416,,5.24,,76.40,1.04,
2014-03-06,1417,,5.95,,,0.74,
2014-03-06,1418,,0.00,,,0.85,
2014-03-06,1419,,1.28,,63.85,1.64,
2014-03-06,1423,,0.00,,,0.54,
2014-03-06,1432,,15.24,,5.76,2.21,
2014-03-06,1434,,3.14,,29.49,1.09,
2014-03-06,1435,,0.00,,,0.94,
2014-03-06,1436,,0.00,,,1.47,
2014-03-06,1437,,0.00,,,0.87,
2014-03-06,1438,,0.00,,26.26,0.97,
2014-03-06,1439,,3.38,,,0.66,
2014-03-06,1440,,1.46,,24.40,1.29,
2014-03-06,1441,,2.04,,40.92,0.82,
2014-03-06,1442,,3.34,,5.65,1.66,
2014-03-06,1443,,0.00,,,0.65,
2014-03-06,1444,,5.50,,12.53,0.87,
2014-03-06,1445,,2.87,,24.88,0.76,
2014-03-06,1446,,0.94,,,2.28,
2014-03-06,1447,,0.00,,9.35,1.07,
2014-03-06,1449,,0.00,,,3.00,
2014-03-06,1451,,4.24,,18.46,1.28,
2014-03-06,1452,,4.20,,11.55,0.75,
2014-03-06,1453,,8.59,,9.99,0.79,
2014-03-06,1454,,2.43,,48.47,0.68,
2014-03-06,1455,,0.00,,19.33,0.83,
2014-03-06,1456,,0.00,,,42.27,
2014-03-06,1457,,0.00,,30.23,0.57,
2014-03-06,1459,,1.09,,76.50,0.79,
2014-03-06,1460,,0.00,,45.31,1.44,
2014-03-06,1463,,0.00,,1715.00,1.50,
2014-03-06,1464,,1.49,,84.06,1.23,
2014-03-06,1465,,6.21,,14.50,0.82,
2014-03-06,1466,,5.41,,17.29,1.14,
2014-03-06,1467,,2.64,,14.16,1.37,
2014-03-06,1468,,0.00,,,1.33,
2014-03-06,1469,,0.00,,,0.95,
2014-03-06,1470,,0.00,,57.59,1.60,
2014-03-06,1471,,0.00,,,0.94,
2014-03-06,1472,,0.00,,,6.83,
2014-03-06,1473,,3.04,,17.02,1.15,
2014-03-06,1474,,1.11,,,0.68,
2014-03-06,1475,,0.00,,,2.49,
2014-03-06,1476,,1.33,,38.54,13.40,
2014-03-06,1477,,3.59,,23.05,5.83,
2014-03-06,1503,,2.67,,20.05,1.00,
2014-03-06,1504,,2.93,,18.26,1.63,
2014-03-06,1506,,0.00,,,1.82,
2014-03-06,1507,,2.58,,23.75,3.81,
2014-03-06,1512,,0.00,,,1.01,
2014-03-06,1513,,4.47,,23.53,1.43,
2014-03-06,1514,,4.85,,29.43,0.78,
2014-03-06,1515,,0.00,,13.43,0.96,
2014-03-06,1516,,0.00,,,1.61,
2014-03-06,1517,,3.77,,13.54,1.30,
2014-03-06,1519,,1.48,,19.88,1.50,
2014-03-06,1521,,4.50,,22.62,3.94,
2014-03-06,1522,,0.00,,73.80,1.16,
2014-03-06,1524,,0.00,,,0.68,
2014-03-06,1525,,1.84,,21.70,2.25,
2014-03-06,1526,,0.00,,18.77,1.22,
2014-03-06,1527,,1.53,,12.83,1.96,
2014-03-06,1528,,3.57,,21.69,1.10,
2014-03-06,1529,,0.00,,,1.62,
2014-03-06,1530,,2.86,,25.69,2.07,
2014-03-06,1531,,5.25,,12.22,1.03,
2014-03-06,1532,,3.14,,17.13,1.48,
2014-03-06,1533,,0.67,,41.96,2.19,
2014-03-06,1535,,5.08,,16.30,3.03,
2014-03-06,1536,,1.30,,33.73,4.59,
2014-03-06,1537,,4.69,,12.50,3.07,
2014-03-06,1538,,0.00,,,1.81,
2014-03-06,1539,,0.00,,18.19,2.07,
2014-03-06,1540,,4.67,,32.92,1.32,
2014-03-06,1541,,0.00,,,1.54,
2014-03-06,1560,,2.73,,26.54,3.82,
2014-03-06,1582,,7.45,,12.13,1.68,
2014-03-06,1583,,2.31,,26.35,3.00,
2014-03-06,1589,,2.33,,22.43,1.86,
2014-03-06,1590,,1.32,,35.63,8.57,
2014-03-06,1603,,0.00,,14.52,0.77,
2014-03-06,1604,,4.94,,12.53,0.85,
2014-03-06,1605,,0.00,,29.69,0.57,
2014-03-06,1608,,6.17,,87.31,0.63,
2014-03-06,1609,,2.83,,,0.57,
2014-03-06,1611,,1.43,,100.00,0.92,
2014-03-06,1612,,2.25,,,0.65,
2014-03-06,1613,,0.00,,,0.51,
2014-03-06,1614,,2.15,,43.46,2.08,
